ch0,chRaw
-0.24719356961715439,-0.5107069396972657
-2.652946966901569,-2.9706021118164063
-2.6531982570557253,-3.0250003051757814
-0.9992296135698842,-1.391424102783203
0.5415284024686033,0.16038551330566406
2.4849430111160085,2.154513244628906
2.0381534923243527,1.7493186950683595
0.3468658654595854,0.06510996341705322
0.13372270241293646,-0.1453041648864746
-1.8489919299342725,-2.1657533264160156
-2.6540741305201574,-3.0250003051757814
-1.8810639461275278,-2.2903791809082032
0.26134951590812106,-0.14263205528259276
1.7325352985315479,1.3639115905761718
2.7652241616527142,2.4530335998535158
0.6169451022325259,0.3173452568054199
0.27685122551269675,-0.017098594903945923
-0.9628261425444247,-1.2764254760742189
-2.6571729522130676,-3.0250003051757814
-2.604029493168806,-3.0250003051757814
-0.15320906718482424,-0.5773065948486328
1.0364475061266456,0.633501968383789
2.9870120481305777,2.6450259399414064
1.1925112053613254,0.874862060546875
0.31247049676906874,0.0011983008682727814
-0.24622410830774727,-0.5625212860107421
-2.654529064923331,-3.0250003051757814
-2.601438483624864,-3.0250003051757814
-0.8728871553586166,-1.3142630004882812
0.6172132650556844,0.18843360900878905
2.588401874815606,2.212446746826172
2.014126177407184,1.679275665283203
0.38137776211633434,0.05431046962738037
0.15344315054237312,-0.17049264907836914
-1.8985384577535085,-2.261219940185547
-2.6090724462888684,-3.0250003051757814
-1.7509920288572314,-2.2026544189453126
0.3325296877880285,-0.11234638214111328
1.8373042290725512,1.4299241638183593
2.7487912865809436,2.397509002685547
0.6201284849887293,0.2815018844604492
0.3099785047531423,-0.022322003841400147
-1.0022057249660201,-1.3549594116210937
-2.618801686150294,-3.0250003051757814
-2.5594387261577562,-3.0178707885742186
-0.06761917542000184,-0.5274312210083008
1.1242206798596384,0.6873519134521484
3.0368786506008245,2.661986999511719
1.1700151040780657,0.8190013122558594
0.34457591256604114,0.0005942822247743607
-0.2724873188243965,-0.622029914855957
-2.6219485549613366,-3.0250003051757814
-2.56950958386211,-3.0250003051757814
-0.7624421994968791,-1.2334929656982423
0.6735528442916425,0.21624805450439452
2.6686685816868154,2.265826416015625
1.968556519867532,1.6058889770507812
0.39899639506252776,0.044471635818481445
0.1631449806881937,-0.18805028915405272
-1.9277303536942472,-2.318267059326172
-2.5817743275529796,-3.0250003051757814
-1.6610518842148103,-2.1381768798828125
0.3800993252453039,-0.08926854133605958
1.9285167000456345,1.4985063171386719
2.7221013373581986,2.34764404296875
0.6137113472779046,0.2517787742614746
0.3270399802108866,-0.02821830749511719
-1.0550561157190148,-1.431846160888672
-2.595246054806002,-3.0250003051757814
-2.4705938986024596,-2.9507684326171875
0.004592639861532799,-0.475488166809082
1.200062318894136,0.7444725799560546
3.0537471885440857,2.6604788208007815
1.1202701375344342,0.7498644256591797
0.36300148499336216,3.966689400840551e-06
-0.2995384391421961,-0.6686489868164063
-2.60277196235154,-3.0250003051757814
-2.550716523104509,-3.0250003051757814
-0.6815414016267936,-1.1697341918945312
0.7177296077564501,0.24418436050415038
2.732100083884402,2.314311981201172
1.9192297374801517,1.5406095886230469
0.4071323030794408,0.036820976734161376
0.15499022898402326,-0.21215803146362305
-1.9851647120855254,-2.3928265380859375
-2.5649917095918617,-3.0250003051757814
-1.5648223075289307,-2.0567660522460938
0.4217102024834947,-0.06162721157073975
2.018397759279009,1.5762521362304687
2.690818155533859,2.3035871887207033
0.6015748698157596,0.22662094116210937
0.3340946239262498,-0.03404104709625244
-1.104877783975096,-1.4955619812011718
-2.5816297857907116,-3.0250003051757814
-2.4097103248405225,-2.9022586059570314
0.050404281131385786,-0.44111534118652346
1.262089670850555,0.7963269805908203
3.0670836364057115,2.6639144897460936
1.0828044194271094,0.7017333221435547
0.3731029938853409,-0.0003537565842270851
-0.33249708150027263,-0.712739486694336
-2.5918627419820837,-3.0250003051757814
-2.540025487142442,-3.0250003051757814
-0.6039253039376791,-1.1012251281738281
0.7613572766192239,0.2795953559875488
2.794972669157518,2.370251007080078
1.8435179148710474,1.4564190673828126
0.40711789143728916,0.028327572345733642
0.13802016609107204,-0.23795341491699218
-2.0481300977654175,-2.4659022521972656
-2.5550835877290545,-3.0250003051757814
-1.4885686194656844,-1.9888642883300782
0.45243539142575045,-0.03862690210342407
2.0923937362572236,1.6440333557128906
2.646857079793798,2.252514190673828
0.5850719977529759,0.20266935348510742
0.3332333933959084,-0.042368569374084473
-1.1782089442832584,-1.577855987548828
-2.5728461966720078,-3.0250003051757814
-2.3366619045745045,-2.836502990722656
0.0996201929225029,-0.39818782806396485
1.3313925130325588,0.8607557678222656
3.0599643118197593,2.6517758178710937
1.0229565142308248,0.6356446838378906
0.3786400497481507,-0.0009444326907396317
-0.3916626668046141,-0.7792402648925781
