Timestamp,Channel_0_mV,Channel_1_mV
2025-08-10 18:48:17.709948,207.74172973632812,224.65194702148438
2025-08-10 18:48:17.710448,226.06466674804688,226.2559356689453
2025-08-10 18:48:17.710948,242.6526336669922,226.9029998779297
2025-08-10 18:48:17.711448,271.67755126953125,226.92262268066406
2025-08-10 18:48:17.711948,295.3164367675781,225.961669921875
2025-08-10 18:48:17.728403,274.4023132324219,224.26162719726562
2025-08-10 18:48:17.728903,237.5109405517578,223.4731903076172
2025-08-10 18:48:17.729403,212.47982788085938,223.7686004638672
2025-08-10 18:48:17.729903,205.6585693359375,224.34759521484375
2025-08-10 18:48:17.730403,220.48851013183594,225.86358642578125
2025-08-10 18:48:17.730903,243.0371856689453,227.0071563720703
2025-08-10 18:48:17.731403,268.5587158203125,226.88540649414062
2025-08-10 18:48:17.731903,295.8354187011719,225.9671630859375
2025-08-10 18:48:17.749425,285.5465393066406,224.68223571777344
2025-08-10 18:48:17.749925,248.90501403808594,223.9962158203125
2025-08-10 18:48:17.750425,218.95144653320312,224.0025634765625
2025-08-10 18:48:17.750925,205.77426147460938,224.7820587158203
2025-08-10 18:48:17.751425,214.21075439453125,225.89186096191406
2025-08-10 18:48:17.751925,239.49948120117188,226.88829040527344
2025-08-10 18:48:17.752425,262.1122131347656,227.1488037109375
2025-08-10 18:48:17.752925,290.9539489746094,226.7648162841797
2025-08-10 18:48:17.754835,293.9449768066406,225.4562530517578
2025-08-10 18:48:17.755335,261.1697082519531,223.75965881347656
2025-08-10 18:48:17.755835,226.95494079589844,223.56434631347656
2025-08-10 18:48:17.756335,207.90818786621094,224.11334228515625
2025-08-10 18:48:17.756835,208.91529846191406,225.06736755371094
2025-08-10 18:48:17.757335,230.46524047851562,226.47402954101562
2025-08-10 18:48:17.757835,254.21546936035156,226.99647521972656
2025-08-10 18:48:17.758335,282.6960144042969,227.0008087158203
2025-08-10 18:48:17.768367,298.3518981933594,225.8618621826172
2025-08-10 18:48:17.768867,273.3894348144531,224.09776306152344
2025-08-10 18:48:17.769367,236.50787353515625,223.6018524169922
2025-08-10 18:48:17.769867,212.125,223.9864044189453
2025-08-10 18:48:17.770367,206.1365966796875,224.77830505371094
2025-08-10 18:48:17.770867,222.20904541015625,226.10765075683594
2025-08-10 18:48:17.771367,247.0379180908203,226.87213134765625
2025-08-10 18:48:17.771867,273.316162109375,227.04493713378906
2025-08-10 18:48:17.788355,297.9457092285156,226.26170349121094
2025-08-10 18:48:17.788855,284.3796081542969,224.7924346923828
2025-08-10 18:48:17.789355,247.3653564453125,223.60906982421875
2025-08-10 18:48:17.789855,217.85289001464844,223.77349853515625
2025-08-10 18:48:17.790355,205.51316833496094,224.5509796142578
2025-08-10 18:48:17.790855,214.93081665039062,225.50643920898438
2025-08-10 18:48:17.791355,239.47149658203125,226.46392822265625
2025-08-10 18:48:17.791855,262.0692138671875,227.32476806640625
2025-08-10 18:48:17.808451,291.32666015625,227.01321411132812
2025-08-10 18:48:17.808951,293.208740234375,225.5220184326172
2025-08-10 18:48:17.809451,259.6779479980469,223.94659423828125
2025-08-10 18:48:17.809951,225.91262817382812,223.45327758789062
2025-08-10 18:48:17.810451,207.36727905273438,223.75186157226562
2025-08-10 18:48:17.810951,209.2133026123047,225.1106414794922
2025-08-10 18:48:17.811451,228.9927978515625,226.1803436279297
2025-08-10 18:48:17.811951,246.8264617919922,226.93820190429688
2025-08-10 18:48:17.828455,276.5122985839844,226.87905883789062
2025-08-10 18:48:17.828955,296.37603759765625,225.6492462158203
2025-08-10 18:48:17.829455,271.8520812988281,224.06834411621094
2025-08-10 18:48:17.829955,235.2313232421875,223.75186157226562
2025-08-10 18:48:17.830455,211.47763061523438,223.82427978515625
2025-08-10 18:48:17.830955,206.32382202148438,224.68252563476562
2025-08-10 18:48:17.831455,222.762939453125,226.04043579101562
2025-08-10 18:48:17.831955,245.76165771484375,227.04840087890625
2025-08-10 18:48:17.848459,272.18817138671875,227.52037048339844
2025-08-10 18:48:17.848959,297.5596923828125,226.458740234375
2025-08-10 18:48:17.849459,283.3670349121094,224.87350463867188
2025-08-10 18:48:17.849959,246.2186279296875,223.68032836914062
2025-08-10 18:48:17.850459,217.39707946777344,223.3704833984375
2025-08-10 18:48:17.850959,205.67616271972656,224.07583618164062
2025-08-10 18:48:17.851459,215.96070861816406,225.43951416015625
2025-08-10 18:48:17.851959,241.64321899414062,226.78097534179688
2025-08-10 18:48:17.854835,264.76513671875,227.0789794921875
2025-08-10 18:48:17.855335,293.1285400390625,226.59951782226562
2025-08-10 18:48:17.855835,292.39117431640625,225.35008239746094
2025-08-10 18:48:17.856335,258.2865905761719,223.87014770507812
2025-08-10 18:48:17.856835,224.98544311523438,223.31625366210938
2025-08-10 18:48:17.857335,207.35659790039062,223.8865966796875
2025-08-10 18:48:17.857835,210.2183837890625,225.17930603027344
2025-08-10 18:48:17.858335,232.92083740234375,226.5654754638672
2025-08-10 18:48:17.868354,256.4578857421875,227.34121704101562
2025-08-10 18:48:17.868854,285.0999755859375,227.11331176757812
2025-08-10 18:48:17.869354,297.7016296386719,225.38037109375
2025-08-10 18:48:17.869854,270.4598388671875,224.14622497558594
2025-08-10 18:48:17.870354,234.10189819335938,223.8813934326172
2025-08-10 18:48:17.870854,211.03768920898438,224.28990173339844
2025-08-10 18:48:17.871354,206.70144653320312,225.26699829101562
2025-08-10 18:48:17.871854,224.111328125,226.28968811035156
2025-08-10 18:48:17.888425,248.20167541503906,227.2168731689453
2025-08-10 18:48:17.888925,275.2666015625,227.50450134277344
2025-08-10 18:48:17.889425,298.54400634765625,226.1725616455078
2025-08-10 18:48:17.889925,281.97479248046875,224.57521057128906
2025-08-10 18:48:17.890425,244.67926025390625,223.64340209960938
2025-08-10 18:48:17.890925,216.395751953125,223.26258850097656
2025-08-10 18:48:17.891425,205.38018798828125,223.8802490234375
2025-08-10 18:48:17.891925,216.46873474121094,225.38613891601562
2025-08-10 18:48:17.908373,240.11251831054688,226.9947509765625
2025-08-10 18:48:17.908873,263.1239318847656,227.46006774902344
2025-08-10 18:48:17.909373,292.5247497558594,226.5164337158203
2025-08-10 18:48:17.909873,291.3491516113281,224.9920654296875
2025-08-10 18:48:17.910373,256.68951416015625,223.98179626464844
2025-08-10 18:48:17.910873,223.73109436035156,223.51876831054688
2025-08-10 18:48:17.911373,206.60220336914062,223.3898162841797
2025-08-10 18:48:17.911873,210.36666870117188,225.01602172851562
2025-08-10 18:48:17.928373,230.02413940429688,226.4849853515625
2025-08-10 18:48:17.928873,248.23110961914062,226.90444946289062
2025-08-10 18:48:17.929373,278.9018249511719,226.50489807128906
2025-08-10 18:48:17.929873,295.92425537109375,225.41470336914062
2025-08-10 18:48:17.930373,268.93231201171875,224.1248779296875
2025-08-10 18:48:17.930873,232.79563903808594,223.40164184570312
2025-08-10 18:48:17.931373,210.39263916015625,223.85629272460938
2025-08-10 18:48:17.931873,206.89877319335938,224.4811553955078
2025-08-10 18:48:17.948447,224.74368286132812,225.7952117919922
2025-08-10 18:48:17.948947,247.5196990966797,227.12744140625
2025-08-10 18:48:17.949447,274.855224609375,227.49411010742188
2025-08-10 18:48:17.949947,298.1880187988281,226.15438842773438
2025-08-10 18:48:17.950447,280.68121337890625,224.3118133544922
2025-08-10 18:48:17.950947,243.42173767089844,223.6131134033203
2025-08-10 18:48:17.951447,215.81704711914062,224.0316925048828
2025-08-10 18:48:17.951947,205.73387145996094,224.6574249267578
2025-08-10 18:48:17.959743,217.80673217773438,225.78079223632812
2025-08-10 18:48:17.960243,243.30751037597656,227.34986877441406
2025-08-10 18:48:17.960743,266.6082763671875,227.51834106445312
2025-08-10 18:48:17.961243,294.4763488769531,226.34304809570312
2025-08-10 18:48:17.961743,290.4173583984375,224.7728271484375
2025-08-10 18:48:17.962243,255.2710418701172,223.77928161621094
2025-08-10 18:48:17.962743,222.97698974609375,223.8802490234375
2025-08-10 18:48:17.963243,206.747314453125,224.510009765625
2025-08-10 18:48:17.978350,211.4886016845703,225.46922302246094
2025-08-10 18:48:17.978850,235.53250122070312,226.67625427246094
2025-08-10 18:48:17.979350,259.1260986328125,227.68653869628906
2025-08-10 18:48:17.979850,287.827880859375,227.27572631835938
2025-08-10 18:48:17.980350,296.886962890625,225.8708038330078
2025-08-10 18:48:17.980850,267.5031433105469,224.38999938964844
2025-08-10 18:48:17.981350,231.72044372558594,223.58309936523438
2025-08-10 18:48:17.981850,209.9544219970703,223.774658203125
2025-08-10 18:48:17.998355,207.41458129882812,225.0595703125
2025-08-10 18:48:17.998855,226.46249389648438,226.39613342285156
2025-08-10 18:48:17.999355,251.12924194335938,227.21572875976562
2025-08-10 18:48:17.999855,278.9104919433594,227.03916931152344
2025-08-10 18:48:18.000355,299.3223571777344,226.16851806640625
2025-08-10 18:48:18.000855,279.3354187011719,224.63954162597656
2025-08-10 18:48:18.001355,242.0618133544922,223.81504821777344
2025-08-10 18:48:18.001855,215.0825653076172,223.93707275390625
2025-08-10 18:48:18.018338,205.6204833984375,224.42520141601562
2025-08-10 18:48:18.018838,218.12811279296875,225.11553955078125
2025-08-10 18:48:18.019338,241.87400817871094,226.49220275878906
2025-08-10 18:48:18.019838,266.124755859375,227.30140686035156
2025-08-10 18:48:18.020338,294.5617370605469,226.34910583496094
2025-08-10 18:48:18.020838,289.3161926269531,224.74166870117188
2025-08-10 18:48:18.021338,253.6716766357422,223.90419006347656
2025-08-10 18:48:18.021838,221.75381469726562,223.34307861328125
2025-08-10 18:48:18.038576,206.05380249023438,223.4051055908203
2025-08-10 18:48:18.039076,211.7586212158203,225.11495971679688
2025-08-10 18:48:18.039576,233.31549072265625,226.3750762939453
2025-08-10 18:48:18.040076,251.85276794433594,227.476806640625
2025-08-10 18:48:18.040576,282.23529052734375,226.80116271972656
2025-08-10 18:48:18.041076,295.1640930175781,225.06015014648438
2025-08-10 18:48:18.041576,265.91387939453125,223.88485717773438
2025-08-10 18:48:18.042076,230.47129821777344,223.6335906982422
2025-08-10 18:48:18.058459,209.35235595703125,223.81735229492188
2025-08-10 18:48:18.058959,207.6623992919922,224.74050903320312
2025-08-10 18:48:18.059459,227.19985961914062,226.4272918701172
2025-08-10 18:48:18.059959,251.13067626953125,227.19467163085938
2025-08-10 18:48:18.060459,279.1170349121094,226.7867431640625
2025-08-10 18:48:18.060959,299.0364685058594,225.650390625
2025-08-10 18:48:18.061459,277.93597412109375,224.3747100830078
2025-08-10 18:48:18.061959,240.67852783203125,223.83380126953125
2025-08-10 18:48:18.064764,214.3275909423828,223.81129455566406
2025-08-10 18:48:18.065264,205.80857849121094,224.33547973632812
2025-08-10 18:48:18.065764,219.55006408691406,225.71212768554688
2025-08-10 18:48:18.066264,245.15872192382812,227.17880249023438
2025-08-10 18:48:18.066764,269.9616394042969,227.49122619628906
2025-08-10 18:48:18.067264,296.72943115234375,226.39930725097656
2025-08-10 18:48:18.067764,288.5943908691406,224.78118896484375
2025-08-10 18:48:18.068264,252.30020141601562,223.7264862060547
2025-08-10 18:48:18.077058,220.94691467285156,223.26980590820312
2025-08-10 18:48:18.077558,206.17727661132812,224.2174835205078
2025-08-10 18:48:18.078058,212.75534057617188,225.42422485351562
2025-08-10 18:48:18.078558,237.47084045410156,226.5291290283203
2025-08-10 18:48:18.079058,260.4268798828125,227.56854248046875
2025-08-10 18:48:18.079558,289.1944580078125,226.87069702148438
2025-08-10 18:48:18.080058,295.5653991699219,225.34230041503906
2025-08-10 18:48:18.080558,264.4131774902344,224.2466278076172
2025-08-10 18:48:18.098355,229.3482208251953,223.75389099121094
2025-08-10 18:48:18.098855,208.8826904296875,224.21893310546875
2025-08-10 18:48:18.099355,208.05734252929688,225.19198608398438
2025-08-10 18:48:18.099855,228.20753479003906,226.2412109375
2025-08-10 18:48:18.100355,251.57119750976562,227.10841369628906
2025-08-10 18:48:18.100855,279.702392578125,227.3224639892578
2025-08-10 18:48:18.101355,298.7857666015625,226.12640380859375
2025-08-10 18:48:18.101855,276.5102844238281,224.63607788085938
2025-08-10 18:48:18.118373,239.38436889648438,223.787353515625
2025-08-10 18:48:18.118873,213.57608032226562,223.88226318359375
2025-08-10 18:48:18.119373,205.89772033691406,224.5645294189453
2025-08-10 18:48:18.119873,220.2095489501953,225.7363739013672
2025-08-10 18:48:18.120373,243.96554565429688,226.9595489501953
2025-08-10 18:48:18.120873,267.9687805175781,227.17967224121094
2025-08-10 18:48:18.121373,295.4272155761719,226.0248565673828
2025-08-10 18:48:18.121873,286.9707946777344,224.4710693359375
2025-08-10 18:48:18.138397,250.59669494628906,223.7360076904297
2025-08-10 18:48:18.138897,219.953369140625,223.6361846923828
2025-08-10 18:48:18.139397,205.94676208496094,224.3014373779297
2025-08-10 18:48:18.139897,213.48550415039062,225.49461364746094
2025-08-10 18:48:18.140397,238.83740234375,226.81068420410156
2025-08-10 18:48:18.140897,262.0700988769531,227.4407501220703
2025-08-10 18:48:18.141397,290.4239807128906,226.546142578125
2025-08-10 18:48:18.141897,294.6200256347656,224.7122344970703
2025-08-10 18:48:18.159496,262.7852478027344,223.81591796875
2025-08-10 18:48:18.159996,228.1224365234375,223.43309020996094
2025-08-10 18:48:18.160496,208.3654327392578,223.7870635986328
2025-08-10 18:48:18.160996,208.507080078125,224.89254760742188
2025-08-10 18:48:18.161496,229.4517822265625,225.91204833984375
2025-08-10 18:48:18.161996,253.19769287109375,226.80982971191406
2025-08-10 18:48:18.162496,281.62860107421875,226.69183349609375
2025-08-10 18:48:18.162996,298.8737487792969,225.70204162597656
2025-08-10 18:48:18.164799,274.91754150390625,224.24893188476562
2025-08-10 18:48:18.165299,237.87039184570312,223.36183166503906
2025-08-10 18:48:18.165799,212.82313537597656,223.70945739746094
2025-08-10 18:48:18.166299,205.94676208496094,224.50857543945312
2025-08-10 18:48:18.166799,221.24520874023438,226.1053466796875
2025-08-10 18:48:18.167299,246.27198791503906,227.05186462402344
2025-08-10 18:48:18.167799,271.86419677734375,227.11505126953125
2025-08-10 18:48:18.168299,297.4088134765625,226.16909790039062
2025-08-10 18:48:18.177004,285.84454345703125,224.5547332763672
2025-08-10 18:48:18.177504,249.22926330566406,223.84361267089844
2025-08-10 18:48:18.178004,219.09078979492188,223.61599731445312
2025-08-10 18:48:18.178504,205.7869415283203,224.1857452392578
2025-08-10 18:48:18.179004,214.26412963867188,225.4118194580078
2025-08-10 18:48:18.179504,239.52688598632812,226.33035278320312
2025-08-10 18:48:18.180004,262.5299377441406,226.88771057128906
2025-08-10 18:48:18.180504,291.3462829589844,226.28794860839844
2025-08-10 18:48:18.197100,294.1872863769531,225.11294555664062
2025-08-10 18:48:18.197600,261.39501953125,223.88168334960938
2025-08-10 18:48:18.198100,227.16322326660156,223.2190399169922
2025-08-10 18:48:18.198600,208.1412811279297,224.0316925048828
2025-08-10 18:48:18.199100,209.05435180664062,225.1164093017578
2025-08-10 18:48:18.199600,230.34234619140625,226.04331970214844
2025-08-10 18:48:18.200100,253.145751953125,227.21139526367188
2025-08-10 18:48:18.200600,281.7313232421875,227.12167358398438
2025-08-10 18:48:18.218367,298.2832336425781,225.7303009033203
2025-08-10 18:48:18.218867,273.60321044921875,224.29624938964844
2025-08-10 18:48:18.219367,236.74154663085938,223.47406005859375
2025-08-10 18:48:18.219867,212.29808044433594,224.13323974609375
2025-08-10 18:48:18.220367,206.26901245117188,224.8380126953125
2025-08-10 18:48:18.220867,222.37376403808594,226.0190887451172
2025-08-10 18:48:18.221367,247.1763916015625,227.37353515625
2025-08-10 18:48:18.221867,271.9810485839844,227.18975830078125
2025-08-10 18:48:18.238433,297.1361999511719,226.0453338623047
2025-08-10 18:48:18.238933,284.6066589355469,224.67935180664062
2025-08-10 18:48:18.239433,247.71124267578125,223.5911865234375
2025-08-10 18:48:18.239933,218.27206420898438,223.88284301757812
2025-08-10 18:48:18.240433,205.76963806152344,224.42864990234375
2025-08-10 18:48:18.240933,215.07505798339844,225.3085479736328
2025-08-10 18:48:18.241433,240.9759521484375,226.53952026367188
2025-08-10 18:48:18.241933,264.6295471191406,227.3732452392578
2025-08-10 18:48:18.259439,292.7569885253906,226.7772216796875
2025-08-10 18:48:18.259939,293.1325988769531,225.12362670898438
2025-08-10 18:48:18.260439,259.619384765625,224.18777465820312
2025-08-10 18:48:18.260939,225.94349670410156,223.8418731689453
2025-08-10 18:48:18.261439,207.6199951171875,224.22267150878906
2025-08-10 18:48:18.261939,209.53005981445312,224.93984985351562
2025-08-10 18:48:18.262439,231.70399475097656,226.11717224121094
2025-08-10 18:48:18.262939,255.30104064941406,227.1366729736328
2025-08-10 18:48:18.264656,283.8744812011719,227.20938110351562
2025-08-10 18:48:18.265156,298.2722473144531,225.8930206298828
2025-08-10 18:48:18.265656,272.052001953125,224.17825317382812
2025-08-10 18:48:18.266156,235.25930786132812,223.19105529785156
2025-08-10 18:48:18.266656,211.48773193359375,223.50665283203125
2025-08-10 18:48:18.267156,206.31228637695312,224.40673828125
2025-08-10 18:48:18.267656,223.11517333984375,225.6555938720703
2025-08-10 18:48:18.268156,247.83645629882812,227.04408264160156
2025-08-10 18:48:18.277606,274.3146057128906,227.33314514160156
2025-08-10 18:48:18.278106,298.2647705078125,225.92013549804688
2025-08-10 18:48:18.278606,283.3505859375,224.36981201171875
2025-08-10 18:48:18.279106,246.2898712158203,223.38780212402344
2025-08-10 18:48:18.279606,217.3166046142578,223.4255828857422
2025-08-10 18:48:18.280106,205.50999450683594,224.35076904296875
2025-08-10 18:48:18.280606,215.7628173828125,225.69395446777344
2025-08-10 18:48:18.281106,240.7437286376953,226.6361541748047
2025-08-10 18:48:18.298350,263.8136901855469,227.11648559570312
2025-08-10 18:48:18.298850,292.70159912109375,226.67538452148438
2025-08-10 18:48:18.299350,292.4009704589844,225.29757690429688
2025-08-10 18:48:18.299850,258.27447509765625,223.68003845214844
2025-08-10 18:48:18.300350,224.99380493164062,223.5883026123047
2025-08-10 18:48:18.300850,207.37420654296875,224.52096557617188
2025-08-10 18:48:18.301350,210.1309814453125,225.3671112060547
2025-08-10 18:48:18.301850,232.57003784179688,226.4789276123047
2025-08-10 18:48:18.318368,255.1169891357422,227.62538146972656
2025-08-10 18:48:18.318868,283.99420166015625,227.33285522460938
2025-08-10 18:48:18.319368,297.6003723144531,225.99801635742188
2025-08-10 18:48:18.319868,270.587646484375,224.22007751464844
2025-08-10 18:48:18.320368,234.18728637695312,223.4697265625
2025-08-10 18:48:18.320868,211.05413818359375,223.89207458496094
2025-08-10 18:48:18.321368,206.70980834960938,224.49990844726562
2025-08-10 18:48:18.321868,224.24864196777344,226.0089874267578
2025-08-10 18:48:18.338355,248.89288330078125,227.18515014648438
2025-08-10 18:48:18.338855,275.3779602050781,227.1213836669922
2025-08-10 18:48:18.339355,298.37091064453125,226.07215881347656
2025-08-10 18:48:18.339855,281.90496826171875,224.34268188476562
2025-08-10 18:48:18.340355,244.78599548339844,223.50146484375
2025-08-10 18:48:18.340855,216.4915313720703,223.2764434814453
2025-08-10 18:48:18.341355,205.5405731201172,224.08160400390625
2025-08-10 18:48:18.341855,216.76905822753906,225.59616088867188
2025-08-10 18:48:18.358567,242.62379455566406,227.1072540283203
2025-08-10 18:48:18.359067,266.3177490234375,227.55470275878906
2025-08-10 18:48:18.359567,294.0046691894531,226.1116943359375
2025-08-10 18:48:18.360067,291.13800048828125,224.33807373046875
2025-08-10 18:48:18.360567,256.525390625,223.5531005859375
2025-08-10 18:48:18.361067,223.76138305664062,223.48097229003906
2025-08-10 18:48:18.361567,206.8529052734375,224.4191436767578
2025-08-10 18:48:18.362067,210.6355438232422,225.5785675048828
2025-08-10 18:48:18.364800,233.86476135253906,226.62490844726562
2025-08-10 18:48:18.365300,256.85943603515625,227.344970703125
2025-08-10 18:48:18.365800,285.7239685058594,227.319580078125
2025-08-10 18:48:18.366300,297.2732238769531,225.89041137695312
2025-08-10 18:48:18.366800,268.9499206542969,224.400390625
2025-08-10 18:48:18.367300,232.82418823242188,223.62060546875
2025-08-10 18:48:18.367800,210.4010009765625,223.8707275390625
2025-08-10 18:48:18.368300,206.92445373535156,224.849853515625
2025-08-10 18:48:18.377695,225.11871337890625,225.7781982421875
2025-08-10 18:48:18.378195,249.65420532226562,226.78761291503906
2025-08-10 18:48:18.378695,277.0205993652344,227.0694580078125
2025-08-10 18:48:18.379195,298.91357421875,226.10678100585938
2025-08-10 18:48:18.379695,280.70343017578125,224.44192504882812
2025-08-10 18:48:18.380195,243.4090576171875,223.58251953125
2025-08-10 18:48:18.380695,215.6601104736328,223.59262084960938
2025-08-10 18:48:18.381195,205.50509643554688,224.46009826660156
2025-08-10 18:48:18.398391,217.54421997070312,225.54798889160156
2025-08-10 18:48:18.398891,242.4074249267578,226.79827880859375
2025-08-10 18:48:18.399391,266.3111267089844,226.93992614746094
2025-08-10 18:48:18.399891,294.560302734375,226.45411682128906
2025-08-10 18:48:18.400391,290.4078369140625,225.26844787597656
2025-08-10 18:48:18.400891,255.15103149414062,224.03602600097656
2025-08-10 18:48:18.401391,222.89938354492188,223.88168334960938
2025-08-10 18:48:18.401891,206.73924255371094,224.3201904296875
2025-08-10 18:48:18.418450,211.38819885253906,225.08900451660156
2025-08-10 18:48:18.418950,235.02706909179688,226.48960876464844
2025-08-10 18:48:18.419450,257.59710693359375,227.3025665283203
2025-08-10 18:48:18.419950,286.58135986328125,226.60874938964844
2025-08-10 18:48:18.420450,296.85723876953125,225.4602813720703
