Timestamp,ch0,chRaw
2025-08-17 10:30:44.814803747,-0.24719356961715439,-0.5107069396972657
2025-08-17 10:30:44.816884905,-2.652946966901569,-2.9706021118164063
2025-08-17 10:30:44.818966063,-2.6531982570557253,-3.0250003051757814
2025-08-17 10:30:44.821047221,-0.9992296135698842,-1.391424102783203
2025-08-17 10:30:44.823128379,0.5415284024686033,0.16038551330566406
2025-08-17 10:30:44.825209537,2.4849430111160085,2.154513244628906
2025-08-17 10:30:44.827290695,2.0381534923243527,1.7493186950683595
2025-08-17 10:30:44.829371854,0.3468658654595854,0.06510996341705322
2025-08-17 10:30:44.831453012,0.13372270241293646,-0.1453041648864746
2025-08-17 10:30:44.833534170,-1.8489919299342725,-2.1657533264160156
2025-08-17 10:30:44.835615328,-2.6540741305201574,-3.0250003051757814
2025-08-17 10:30:44.837696486,-1.8810639461275278,-2.2903791809082032
2025-08-17 10:30:44.839777644,0.26134951590812106,-0.14263205528259276
2025-08-17 10:30:44.841858802,1.7325352985315479,1.3639115905761718
2025-08-17 10:30:44.843939960,2.7652241616527142,2.4530335998535158
2025-08-17 10:30:44.846021118,0.6169451022325259,0.3173452568054199
2025-08-17 10:30:44.848102277,0.27685122551269675,-0.017098594903945923
2025-08-17 10:30:44.850183435,-0.9628261425444247,-1.2764254760742189
2025-08-17 10:30:44.852264593,-2.6571729522130676,-3.0250003051757814
2025-08-17 10:30:44.854345751,-2.604029493168806,-3.0250003051757814
2025-08-17 10:30:44.856426909,-0.15320906718482424,-0.5773065948486328
2025-08-17 10:30:44.858508067,1.0364475061266456,0.633501968383789
2025-08-17 10:30:44.860589225,2.9870120481305777,2.6450259399414064
2025-08-17 10:30:44.862670383,1.1925112053613254,0.874862060546875
2025-08-17 10:30:44.864751541,0.31247049676906874,0.0011983008682727814
2025-08-17 10:30:44.866832700,-0.24622410830774727,-0.5625212860107421
2025-08-17 10:30:44.868913858,-2.654529064923331,-3.0250003051757814
2025-08-17 10:30:44.870995016,-2.601438483624864,-3.0250003051757814
2025-08-17 10:30:44.873076174,-0.8728871553586166,-1.3142630004882812
2025-08-17 10:30:44.875157332,0.6172132650556844,0.18843360900878905
2025-08-17 10:30:44.877238490,2.588401874815606,2.212446746826172
2025-08-17 10:30:44.879319648,2.014126177407184,1.679275665283203
2025-08-17 10:30:44.881400806,0.38137776211633434,0.05431046962738037
2025-08-17 10:30:44.883481964,0.15344315054237312,-0.17049264907836914
2025-08-17 10:30:44.885563123,-1.8985384577535085,-2.261219940185547
2025-08-17 10:30:44.887644281,-2.6090724462888684,-3.0250003051757814
2025-08-17 10:30:44.889725439,-1.7509920288572314,-2.2026544189453126
2025-08-17 10:30:44.891806597,0.3325296877880285,-0.11234638214111328
2025-08-17 10:30:44.893887755,1.8373042290725512,1.4299241638183593
2025-08-17 10:30:44.895968913,2.7487912865809436,2.397509002685547
2025-08-17 10:30:44.898050071,0.6201284849887293,0.2815018844604492
2025-08-17 10:30:44.900131229,0.3099785047531423,-0.022322003841400147
2025-08-17 10:30:44.902212387,-1.0022057249660201,-1.3549594116210937
2025-08-17 10:30:44.904293545,-2.618801686150294,-3.0250003051757814
2025-08-17 10:30:44.906374704,-2.5594387261577562,-3.0178707885742186
2025-08-17 10:30:44.908455862,-0.06761917542000184,-0.5274312210083008
2025-08-17 10:30:44.910537020,1.1242206798596384,0.6873519134521484
2025-08-17 10:30:44.912618178,3.0368786506008245,2.661986999511719
2025-08-17 10:30:44.914699336,1.1700151040780657,0.8190013122558594
2025-08-17 10:30:44.916780494,0.34457591256604114,0.0005942822247743607
2025-08-17 10:30:44.918861652,-0.2724873188243965,-0.622029914855957
2025-08-17 10:30:44.920942810,-2.6219485549613366,-3.0250003051757814
2025-08-17 10:30:44.923023968,-2.56950958386211,-3.0250003051757814
2025-08-17 10:30:44.925105127,-0.7624421994968791,-1.2334929656982423
2025-08-17 10:30:44.927186285,0.6735528442916425,0.21624805450439452
2025-08-17 10:30:44.929267443,2.6686685816868154,2.265826416015625
2025-08-17 10:30:44.931348601,1.968556519867532,1.6058889770507812
2025-08-17 10:30:44.933429759,0.39899639506252776,0.044471635818481445
2025-08-17 10:30:44.935510917,0.1631449806881937,-0.18805028915405272
2025-08-17 10:30:44.937592075,-1.9277303536942472,-2.318267059326172
2025-08-17 10:30:44.939673233,-2.5817743275529796,-3.0250003051757814
2025-08-17 10:30:44.941754391,-1.6610518842148103,-2.1381768798828125
2025-08-17 10:30:44.943835550,0.3800993252453039,-0.08926854133605958
2025-08-17 10:30:44.945916708,1.9285167000456345,1.4985063171386719
2025-08-17 10:30:44.947997866,2.7221013373581986,2.34764404296875
2025-08-17 10:30:44.950079024,0.6137113472779046,0.2517787742614746
2025-08-17 10:30:44.952160182,0.3270399802108866,-0.02821830749511719
2025-08-17 10:30:44.954241340,-1.0550561157190148,-1.431846160888672
2025-08-17 10:30:44.956322498,-2.595246054806002,-3.0250003051757814
2025-08-17 10:30:44.958403656,-2.4705938986024596,-2.9507684326171875
2025-08-17 10:30:44.960484814,0.004592639861532799,-0.475488166809082
2025-08-17 10:30:44.962565973,1.200062318894136,0.7444725799560546
2025-08-17 10:30:44.964647131,3.0537471885440857,2.6604788208007815
2025-08-17 10:30:44.966728289,1.1202701375344342,0.7498644256591797
2025-08-17 10:30:44.968809447,0.36300148499336216,3.966689400840551e-06
2025-08-17 10:30:44.970890605,-0.2995384391421961,-0.6686489868164063
2025-08-17 10:30:44.972971763,-2.60277196235154,-3.0250003051757814
2025-08-17 10:30:44.975052921,-2.550716523104509,-3.0250003051757814
2025-08-17 10:30:44.977134079,-0.6815414016267936,-1.1697341918945312
2025-08-17 10:30:44.979215237,0.7177296077564501,0.24418436050415038
2025-08-17 10:30:44.981296396,2.732100083884402,2.314311981201172
2025-08-17 10:30:44.983377554,1.9192297374801517,1.5406095886230469
2025-08-17 10:30:44.985458712,0.4071323030794408,0.036820976734161376
2025-08-17 10:30:44.987539870,0.15499022898402326,-0.21215803146362305
2025-08-17 10:30:44.989621028,-1.9851647120855254,-2.3928265380859375
2025-08-17 10:30:44.991702186,-2.5649917095918617,-3.0250003051757814
2025-08-17 10:30:44.993783344,-1.5648223075289307,-2.0567660522460938
2025-08-17 10:30:44.995864502,0.4217102024834947,-0.06162721157073975
2025-08-17 10:30:44.997945660,2.018397759279009,1.5762521362304687
2025-08-17 10:30:45.000026818,2.690818155533859,2.3035871887207033
2025-08-17 10:30:45.002107977,0.6015748698157596,0.22662094116210937
2025-08-17 10:30:45.004189135,0.3340946239262498,-0.03404104709625244
2025-08-17 10:30:45.006270293,-1.104877783975096,-1.4955619812011718
2025-08-17 10:30:45.008351451,-2.5816297857907116,-3.0250003051757814
2025-08-17 10:30:45.010432609,-2.4097103248405225,-2.9022586059570314
2025-08-17 10:30:45.012513767,0.050404281131385786,-0.44111534118652346
2025-08-17 10:30:45.014594925,1.262089670850555,0.7963269805908203
2025-08-17 10:30:45.016676083,3.0670836364057115,2.6639144897460936
2025-08-17 10:30:45.018757241,1.0828044194271094,0.7017333221435547
2025-08-17 10:30:45.020838400,0.3731029938853409,-0.0003537565842270851
