EMG1,EMG2
1.4233156434784178e-05,-2.397511252638651e-06
1.6401032553403638e-05,-4.083638032170711e-06
1.3109071915096138e-05,-1.3537182894651778e-06
3.4740612591122044e-06,-2.477802809153218e-06
4.036103291582549e-06,1.1241300335029791e-08
-1.9054858739764313e-06,5.069621238362743e-06
-1.0737578122643754e-05,5.792247520730598e-06
-9.613493602955714e-06,5.14991324962466e-06
-1.700033499218989e-05,3.3834944588306826e-06
-1.7963835489354096e-05,1.8579517018224578e-06
-1.531420821265783e-05,-4.645680292014731e-06
-1.932879604282789e-05,-7.295307568710996e-06
-1.1299620382487774e-05,-8.098225407593418e-06
4.229747503359249e-07,-1.5143018572416622e-06
-1.1025684898413601e-06,-1.1229603842366487e-05
3.0726030217920197e-06,-1.251427147508366e-05
9.576234333508182e-06,-4.324513156461762e-06
1.302877990383422e-05,-3.280720193288289e-06
1.4072572412260342e-05,1.536784566269489e-06
7.328064839384751e-06,6.535751140290813e-07
2.9120189992681844e-06,3.0623282327724155e-06
2.1091016151331132e-06,3.784953605645569e-06
1.386476128573122e-06,7.0769151534477714e-06
-8.489409083267674e-06,1.0047709110949654e-05
-9.854368727246765e-06,9.565958862367552e-06
-1.1139036359963939e-05,8.120708116621245e-06
-1.00149527497706e-05,1.4564925550075714e-06
-8.971159331849776e-06,-5.288014108373318e-06
-2.2266528958425624e-06,-2.6383863769297022e-06
2.189393626395031e-06,1.3762014532403555e-06
4.598145551426569e-06,-7.916760864645767e-07
9.6565263447701e-06,1.1353254194546025e-06
1.4233156434784178e-05,-6.310925186880922e-07
1.5999574316083454e-05,-1.4934227010598988e-07
1.6481324564665556e-05,-1.594593413756229e-06
2.0977662643417716e-05,-1.1931347216886934e-06
1.3189363926358055e-05,1.6170765775314067e-06
3.554353270374122e-06,2.660869085957529e-06
-2.996510772845795e-07,9.74742306425469e-07
-3.7521958802244626e-06,4.909038125333609e-06
-1.1139036359963939e-05,7.558665402029874e-06
-1.595654248376377e-05,2.098826826113509e-06
-1.5073332178872079e-05,8.682750376465265e-06
-1.1058745258196723e-05,2.5002859729283955e-06
-1.0336118975828867e-05,9.15328541850613e-08
-4.6023419031371304e-07,3.7046615943836514e-06
9.047254252436687e-07,-4.886555416305782e-06
2.189393626395031e-06,-3.7624708966177423e-06
1.0379152627137955e-05,-4.806263405043865e-06
1.1422945135564078e-05,1.1241300335029791e-08
1.0459444638399873e-05,-6.171223503770307e-06
1.6641906768199988e-05,-3.7624708966177423e-06
1.102148507925449e-05,-3.039845068997238e-06
8.853608051140327e-06,-2.397511252638651e-06
1.2258921060492867e-06,-8.719680977264943e-07
-6.000364919600543e-06,8.944502383201325e-07
-8.89086823008256e-06,2.419993961666478e-06
-1.1540495506778825e-05,9.74742306425469e-07
-1.7160919014713727e-05,2.2594099391426425e-06
-1.643829273234587e-05,2.660869085957529e-06
-1.0496702998352703e-05,1.7182486544697895e-07
-8.087950845947489e-06,-1.4934227010598988e-07
-7.365324563579634e-06,-1.594593413756229e-06
-2.788694928312907e-06,-5.207722551858751e-06
4.9996046982414555e-06,-1.7551769815327134e-06
1.0298860615876038e-05,-6.652973752352409e-06
1.7043366824509576e-05,-1.1229603842366487e-05
1.7926575310411863e-05,-4.645680292014731e-06
1.5517822248511948e-05,-3.7624708966177423e-06
7.488648861908587e-06,-1.3537182894651778e-06
8.53244182508206e-06,-6.310925186880922e-07
1.7879343658933067e-06,3.9455367186747026e-06
-2.628111587910098e-06,4.507578978518723e-06
-9.854368727246765e-06,4.989330136595527e-06
-1.6598876754869707e-05,3.544078481354518e-06
-1.7482085240771994e-05,4.828746114071691e-06
-1.667916694714222e-05,2.0185348148515914e-06
-8.649993105791509e-06,3.0623282327724155e-06
-7.606200142618036e-06,-1.9960521058237646e-06
-4.715696832136018e-06,3.0623282327724155e-06
3.2331861348211532e-06,-2.2963382662055665e-07
1.0620026841934305e-05,-7.916760864645767e-07
1.158352733909851e-05,-3.4413037610647734e-06
1.24667376439902e-05,-1.9960521058237646e-06
1.6481324564665556e-05,-2.397511252638651e-06
1.4313448446046095e-05,-1.1931347216886934e-06
1.102148507925449e-05,5.732840122618654e-07
2.0288096038711956e-06,-1.1128431651741266e-06
-4.474821707844967e-06,2.8214521989866626e-06
-5.598906227533007e-06,2.33970195040456e-06
-1.0898161235672887e-05,5.792247520730598e-06
-1.5715666449978016e-05,8.843332579999696e-06
-1.6598876754869707e-05,5.14991324962466e-06
-1.5795958461239934e-05,6.535751140290813e-07
-1.0737578122643754e-05,2.419993961666478e-06
-3.5113207559334114e-06,8.944502383201325e-07
5.240479822532507e-06,4.126999897380301e-07
4.116395302844467e-06,-4.485096724238247e-06
5.160187811270589e-06,-5.1274305405968335e-06
9.977692570828367e-06,-2.156635673600249e-06
1.2627321666514035e-05,-1.6748854250181466e-06
1.6641906768199988e-05,-2.156635673600249e-06
1.158352733909851e-05,-2.5580943656677846e-06
2.992311010530102e-06,-1.3537182894651778e-06
1.8682263771552243e-06,4.126999897380301e-07
-5.839781351824058e-06,3.9455367186747026e-06
-1.1139036359963939e-05,2.982036221510498e-06
-1.2102537766622845e-05,3.784953605645569e-06
-1.8285003534401767e-05,3.544078481354518e-06
-1.2664580026466865e-05,8.141591365529166e-07
-1.1941954653593712e-05,4.929920009999478e-07
-4.715696832136018e-06,2.1791188373754267e-06
-5.679197784047574e-06,-1.7551769815327134e-06
-8.32882597023854e-06,-2.2369276848621666e-06
2.1091016151331132e-06,-4.725971848529298e-06
9.174776096187998e-06,-5.1274305405968335e-06
1.302877990383422e-05,-1.4340103007270955e-06
1.415286442352226e-05,-6.89384887664346e-06
1.5196656931948382e-05,-4.725971848529298e-06
1.4233156434784178e-05,1.2156174307165202e-06
9.817110367293935e-06,2.0185348148515914e-06
4.196687314106384e-06,2.7411610972194467e-06
-2.387236008871696e-06,-3.2004286367737222e-06
-1.0336118975828867e-05,8.141591365529166e-07
-1.7722961274557747e-05,4.427287876751507e-06
-1.2905455150757916e-05,2.5002859729283955e-06
-1.0255827874061652e-05,5.471080385177629e-06
-6.241240043891594e-06,4.989330136595527e-06
-8.409117072005756e-06,3.544078481354518e-06
-1.182860046355927e-06,2.2594099391426425e-06
-2.1935906602266186e-07,1.0550343176873866e-06
1.1262361113040242e-05,7.33867125290999e-07
1.2787903870048467e-05,-4.324513156461762e-06
1.1422945135564078e-05,-7.113845299500099e-07
1.7926575310411863e-05,-6.652973752352409e-06
1.6802490790723823e-05,5.732840122618654e-07
1.1503237146825995e-05,1.536784566269489e-06
6.6857314777735155e-06,6.535751140290813e-07
-4.795988843397936e-06,4.668163001042558e-06
-1.2584288015204947e-05,5.390788373915711e-06
-1.3949247659184039e-05,6.033122645021649e-06
-1.5233915291901212e-05,5.471080385177629e-06
-1.1781370631069876e-05,3.9455367186747026e-06
-8.649993105791509e-06,4.929920009999478e-07
-7.686491699132603e-06,-7.916760864645767e-07
-6.803282303735614e-06,2.0185348148515914e-06
2.0288096038711956e-06,-1.9960521058237646e-06
7.890107553976122e-06,-2.477802809153218e-06
8.933900062402245e-06,-4.966846972820349e-06
1.1824403372884262e-05,-3.6821788853558246e-06
1.4474030649580527e-05,-8.719680977264943e-07
1.3671114174940158e-05,-5.609181243926287e-06
1.439373863831861e-05,-2.3172192413767334e-06
8.452149813820142e-06,-1.7551769815327134e-06
2.8317269880062668e-06,8.944502383201325e-07
6.638503009526175e-07,1.3762014532403555e-06
-7.76678371039452e-06,2.660869085957529e-06
-1.1058745258196723e-05,3.0623282327724155e-06
-1.4029539670445956e-05,5.069621238362743e-06
-1.2503996913437732e-05,3.3032033570634667e-06
-1.4993040167610161e-05,9.74742306425469e-07
-1.0978453246934805e-05,1.2156174307165202e-06
-3.912779448000947e-06,9.74742306425469e-07
-1.0222764785794425e-06,-1.273426732950611e-06
3.3937692478502868e-06,-2.718677933444269e-06
9.014192073664162e-06,-4.083638032170711e-06
1.2627321666514035e-05,-7.777058272040449e-06
1.1984987395408098e-05,-1.2674855497607496e-05
1.7364533050567843e-05,-6.733265308866976e-06
1.2306153621466365e-05,-2.718677933444269e-06
2.430268750686082e-06,-1.9960521058237646e-06
-4.6354052756214514e-06,3.9455367186747026e-06
-5.920073363085976e-06,6.354289780574618e-06
-1.1781370631069876e-05,7.0769151534477714e-06
-1.4912749065842945e-05,5.14991324962466e-06
-1.587625047250185e-05,4.58787098978064e-06
-1.4993040167610161e-05,3.0623282327724155e-06
-9.372618478664663e-06,1.6170765775314067e-06
-8.649993105791509e-06,-5.508009621735255e-07
-5.877549824617745e-08,6.535751140290813e-07
8.130982678267173e-06,-3.9021739439704106e-07
1.1262361113040242e-05,-2.0763441170856822e-06
1.6079864508355968e-05,-6.010639935993822e-06
1.696307481324766e-05,-1.1128431651741266e-06
1.4554322660842445e-05,-4.705089509116078e-07
1.5276948033715598e-05,-1.032551153912209e-06
9.335360118711833e-06,-4.725971848529298e-06
5.320771833794424e-06,-1.273426732950611e-06
2.623911825594405e-07,2.7411610972194467e-06
-8.32882597023854e-06,4.266703854227671e-06
-1.1781370631069876e-05,4.748454102809774e-06
-1.2825163139495999e-05,4.346995865489589e-06
-1.764266926329583e-05,5.551372396439547e-06
-1.8525877749198116e-05,5.230205260886578e-06
-8.087950845947489e-06,2.1791188373754267e-06
-1.0222764785794425e-06,9.74742306425469e-07
-2.306944452357129e-06,-3.7624708966177423e-06
8.291566700791009e-06,-3.1201366255118046e-06
9.6565263447701e-06,-3.6821788853558246e-06
8.371858712052926e-06,-3.2004286367737222e-06
1.4233156434784178e-05,-1.7551769815327134e-06
1.5276948033715598e-05,-6.652973752352409e-06
1.2386445632728282e-05,-7.113845299500099e-07
7.97039956523804e-06,-1.5143018572416622e-06
7.441418574671843e-07,3.544078481354518e-06
-8.007658834685571e-06,4.1864127524604555e-06
-9.131743354373612e-06,5.9528306337597314e-06
-1.5795958461239934e-05,4.266703854227671e-06
-1.6839750969666056e-05,4.748454102809774e-06
-1.3949247659184039e-05,5.230205260886578e-06
-9.533201591693796e-06,2.1791188373754267e-06
-5.51861467101844e-06,-6.310925186880922e-07
-3.350737188156927e-06,-2.397511252638651e-06
5.240479822532507e-06,-5.448597676149802e-06
6.364564342220547e-06,-1.4934227010598988e-07
1.3751406186202075e-05,-3.7624708966177423e-06
7.0068977038317826e-06,-7.054432444419945e-06
9.6565263447701e-06,-2.8792615012207534e-06
1.2065279406670015e-05,-5.528889232664369e-06
9.897402378555853e-06,-4.083638032170711e-06
6.605439466511598e-06,-7.134724455681862e-06
2.430268750686082e-06,-1.835468992794631e-06
9.047254252436687e-07,3.324079784761125e-07
-6.562407179444563e-06,6.2739977693127e-06
-1.619741669856012e-05,5.471080385177629e-06
-1.4912749065842945e-05,4.748454102809774e-06
-1.6036834495025687e-05,5.390788373915711e-06
-4.314238140068483e-06,1.1241300335029791e-08
-5.839781351824058e-06,-7.113845299500099e-07
1.2258921060492867e-06,-1.3537182894651778e-06
5.079895800008671e-06,4.126999897380301e-07
8.53244182508206e-06,-6.905025884407223e-08
1.383169637847459e-05,-2.5580943656677846e-06
1.6722198779461905e-05,-2.156635673600249e-06
1.5838990293559618e-05,-3.3610122045502067e-06
1.6641906768199988e-05,6.535751140290813e-07
1.0057984582090285e-05,1.1353254194546025e-06
7.408356850646669e-06,6.535751140290813e-07
-1.423735170646978e-06,3.7046615943836514e-06
-4.876280399912503e-06,2.5002859729283955e-06
-1.6598876754869707e-05,7.237499175971607e-06
-1.812441951187793e-05,3.9455367186747026e-06
-1.675945895840414e-05,9.74742306425469e-07
-1.2905455150757916e-05,4.668163001042558e-06
-7.044157882774016e-06,3.222911345801549e-06
-3.912779448000947e-06,-1.6748854250181466e-06
-4.876280399912503e-06,-1.032551153912209e-06
1.3061841173112043e-06,-2.7989699447061867e-06
6.926606602064567e-06,-5.448597676149802e-06
1.0539734830672387e-05,-4.0033460209087934e-06
1.383169637847459e-05,-5.288014108373318e-06
1.800686732167378e-05,-5.6894728004408535e-06
1.4313448446046095e-05,-2.2963382662055665e-07
6.846314590802649e-06,-2.6383863769297022e-06
1.5470592416022555e-06,-4.705089509116078e-07
-3.270445404268685e-06,6.755748017894803e-06
-7.686491699132603e-06,3.865245616907487e-06
-1.651858474360779e-05,4.748454102809774e-06
-1.708062700345181e-05,5.551372396439547e-06
-1.3628081433125772e-05,-6.905025884407223e-08
-1.2584288015204947e-05,3.544078481354518e-06
-7.76678371039452e-06,2.521168767088966e-07
-1.5843187384234625e-06,-3.099258378824743e-07
2.430268750686082e-06,-5.207722551858751e-06
6.043397206667578e-06,-4.5653882807528134e-06
1.5919282304821536e-05,-8.740559678699356e-06
1.1744111361622345e-05,-1.6850026440806687e-05
1.302877990383422e-05,-8.660267667437438e-06
9.576234333508182e-06,-3.3610122045502067e-06
8.53244182508206e-06,-4.705089509116078e-07
5.641938059852691e-06,2.1791188373754267e-06
2.992311010530102e-06,6.193705758050783e-06
-1.0222764785794425e-06,6.916332040418638e-06
-1.1941954653593712e-05,6.2739977693127e-06
-2.9204680686234497e-05,8.040416105359327e-06
-2.237988155684434e-05,8.52216635394143e-06
-1.1941954653593712e-05,5.069621238362743e-06
-1.0095243851537816e-05,4.668163001042558e-06
-1.5040271819088957e-06,1.8579517018224578e-06
-3.0295702799776336e-06,9.15328541850613e-08
4.036103291582549e-06,-2.959553512482671e-06
1.0539734830672387e-05,-3.3610122045502067e-06
1.1663819350360427e-05,-4.404804712976329e-06
1.4795198694628198e-05,-5.368305664887885e-06
1.9612702089943923e-05,-3.3610122045502067e-06
1.696307481324766e-05,8.141591365529166e-07
9.736818356032018e-06,2.521168767088966e-07
8.773316949373111e-06,7.33867125290999e-07
-9.419849220648757e-07,6.193705758050783e-06
-4.795988843397936e-06,2.5805770746956114e-06
-1.7722961274557747e-05,4.507578978518723e-06
-1.6036834495025687e-05,3.9455367186747026e-06
-1.1379912393749692e-05,3.4637864700926e-06
-1.00149527497706e-05,2.982036221510498e-06
-6.160948487377027e-06,-6.905025884407223e-08
-5.036863967688987e-06,-1.273426732950611e-06
2.623911825594405e-07,-3.039845068997238e-06
3.1528941235592356e-06,-1.3537182894651778e-06
5.802522082376527e-06,-3.3610122045502067e-06
1.302877990383422e-05,-1.4340103007270955e-06
1.7846283299149945e-05,-2.6383863769297022e-06
1.3430238141154405e-05,-1.1931347216886934e-06
1.2627321666514035e-05,1.4564925550075714e-06
9.014192073664162e-06,1.1353254194546025e-06
3.0726030217920197e-06,8.141591365529166e-07
-4.153655027039349e-06,2.8214521989866626e-06
-8.971159331849776e-06,6.996623142185854e-06
-1.5153624190133996e-05,6.434580882341834e-06
-1.2744872037728783e-05,3.784953605645569e-06
-1.708062700345181e-05,2.33970195040456e-06
-1.3467497410601936e-05,1.8579517018224578e-06
-6.241240043891594e-06,5.732840122618654e-07
-1.423735170646978e-06,-6.310925186880922e-07
-2.306944452357129e-06,-4.645680292014731e-06
1.7076432641260908e-06,-1.9960521058237646e-06
8.291566700791009e-06,-1.5143018572416622e-06
1.270761185878655e-05,-7.295307568710996e-06
5.481354946823558e-06,-4.886555416305782e-06
1.2225861610204447e-05,-5.609181243926287e-06
7.809816452208906e-06,-3.6821788853558246e-06
5.40106293556164e-06,-5.448597676149802e-06
4.678437562688487e-06,-4.966846972820349e-06
-3.912779448000947e-06,4.929920009999478e-07
-9.77407762547955e-06,1.2156174307165202e-06
-1.7160919014713727e-05,4.507578978518723e-06
-1.4270414794737007e-05,3.9455367186747026e-06
-1.3387205399340019e-05,5.471080385177629e-06
-9.372618478664663e-06,2.0185348148515914e-06
-5.7594897953094915e-06,-1.032551153912209e-06
-2.4675280201336136e-06,1.7776596905605402e-06
6.52514745524968e-06,-7.113845299500099e-07
1.0379152627137955e-05,-1.032551153912209e-06
1.1503237146825995e-05,-3.039845068997238e-06
1.4634614672104362e-05,-4.966846972820349e-06
1.5598114259773865e-05,-4.725971848529298e-06
1.2948487892572302e-05,-1.4340103007270955e-06
8.933900062402245e-06,1.0550343176873866e-06
5.320771833794424e-06,-2.2963382662055665e-07
-1.9054858739764313e-06,4.266703854227671e-06
-4.795988843397936e-06,4.828746114071691e-06
-1.2744872037728783e-05,6.354289780574618e-06
-2.013171251746826e-05,2.90174421024858e-06
-1.724120920698624e-05,4.1864127524604555e-06
-1.2825163139495999e-05,1.3762014532403555e-06
-8.810576218820643e-06,1.6973676792986225e-06
-5.1974475354654714e-06,1.3762014532403555e-06
-6.208177865119069e-07,-6.905025884407223e-08
4.758729573950404e-06,-4.2442215999471955e-06
8.371858712052926e-06,-4.806263405043865e-06
1.5598114259773865e-05,-2.156635673600249e-06
1.270761185878655e-05,-4.645680292014731e-06
1.359082216367824e-05,-5.047138984082267e-06
1.1182069101778325e-05,-5.508009621735255e-07
6.1236892179294955e-06,1.1241300335029791e-08
4.196687314106384e-06,-4.705089509116078e-07
-2.387236008871696e-06,4.02582872993662e-06
-6.803282303735614e-06,5.792247520730598e-06
-1.56353744387161e-05,2.098826826113509e-06
-1.4511289919028059e-05,-3.9021739439704106e-07
-1.3467497410601936e-05,4.507578978518723e-06
-7.4456165748415515e-06,1.3762014532403555e-06
-6.482115622929996e-06,3.3032033570634667e-06
-3.83248789148638e-06,-8.719680977264943e-07
3.3937692478502868e-06,-3.9021739439704106e-07
4.357270427135518e-06,-1.835468992794631e-06
1.0539734830672387e-05,-1.4340103007270955e-06
1.6160156519617885e-05,-3.4413037610647734e-06
1.3992280400998425e-05,-6.733265308866976e-06
1.3349946129892487e-05,-1.1631062079686671e-05
1.3911988389736507e-05,-5.6894728004408535e-06
6.846314590802649e-06,-6.905025884407223e-08
-1.9054858739764313e-06,2.098826826113509e-06
-3.0295702799776336e-06,5.390788373915711e-06
-1.2664580026466865e-05,5.9528306337597314e-06
-1.3949247659184039e-05,5.471080385177629e-06
-1.7401793229510076e-05,7.96012409409741e-06
-1.6358000721083954e-05,4.909038125333609e-06
-1.1540495506778825e-05,2.90174421024858e-06
-1.2423704902175814e-05,1.1353254194546025e-06
-1.3226622286310885e-05,-5.508009621735255e-07
-2.306944452357129e-06,-4.485096724238247e-06
2.3499767394241644e-06,-2.959553512482671e-06
1.2225861610204447e-05,-5.448597676149802e-06
1.0941194886981975e-05,-5.047138984082267e-06
1.439373863831861e-05,-1.3537182894651778e-06
1.5437532056239434e-05,9.15328541850613e-08
1.0620026841934305e-05,1.3762014532403555e-06
6.203980319696711e-06,1.7182486544697895e-07
5.40106293556164e-06,4.909038125333609e-06
-5.51861467101844e-06,6.83604002915672e-06
-1.3306914297572803e-05,6.2739977693127e-06
-2.037258855125401e-05,6.755748017894803e-06
-1.1299620382487774e-05,4.266703854227671e-06
-1.0175535862799734e-05,2.982036221510498e-06
-7.044157882774016e-06,1.7182486544697895e-07
1.7076432641260908e-06,4.929920009999478e-07
2.8317269880062668e-06,-3.2004286367737222e-06
3.8755201785534155e-06,-1.7551769815327134e-06
1.0620026841934305e-05,-4.806263405043865e-06
1.326965411863057e-05,-3.601887328841258e-06
7.649232429685071e-06,-5.368305664887885e-06
1.4233156434784178e-05,-4.404804712976329e-06
1.3349946129892487e-05,-5.850056368217338e-06
9.335360118711833e-06,-2.7989699447061867e-06
5.722230071114609e-06,8.944502383201325e-07
-4.153655027039349e-06,3.3834944588306826e-06
-8.32882597023854e-06,4.668163001042558e-06
-1.4832457054581027e-05,8.361582331417594e-06
-1.8285003534401767e-05,9.806834896153305e-06
-1.0898161235672887e-05,5.792247520730598e-06
-9.934660738508683e-06,2.098826826113509e-06
-8.409117072005756e-06,1.3762014532403555e-06
-3.993071459262865e-06,-1.1128431651741266e-06
1.6273512528641731e-06,-2.397511252638651e-06
6.6857314777735155e-06,-3.9021739439704106e-07
9.977692570828367e-06,-5.850056368217338e-06
1.1744111361622345e-05,-1.835468992794631e-06
1.5437532056239434e-05,-4.0033460209087934e-06
1.2948487892572302e-05,-4.645680292014731e-06
6.284272330958629e-06,-2.8792615012207534e-06
3.3937692478502868e-06,-2.2963382662055665e-07
2.5105607619479997e-06,3.222911345801549e-06
1.0180806953030697e-07,1.9382437130843755e-06
-1.0817870133905672e-05,5.631663498206763e-06
-1.8606169760460034e-05,1.1353254194546025e-06
-1.724120920698624e-05,-6.652973752352409e-06
-1.3387205399340019e-05,-3.52159531757934e-06
-9.934660738508683e-06,1.2959094419784378e-06
1.7879343658933067e-06,2.1791188373754267e-06
2.623911825594405e-07,1.3762014532403555e-06
4.4375624383974355e-06,-7.916760864645767e-07
1.0941194886981975e-05,1.1353254194546025e-06
1.6802490790723823e-05,-1.835468992794631e-06
1.57586982822977e-05,-6.733265308866976e-06
1.864920159277972e-05,-7.916760864645767e-07
1.5999574316083454e-05,-6.412098628061358e-06
3.955811280320631e-06,1.7182486544697895e-07
5.641938059852691e-06,6.354289780574618e-06
4.116395302844467e-06,2.33970195040456e-06
-5.7594897953094915e-06,5.9528306337597314e-06
-9.613493602955714e-06,5.310496362653794e-06
-2.0212004528730176e-05,5.872538622497814e-06
-1.8847043975256383e-05,6.354289780574618e-06
-1.2343412890913896e-05,8.944502383201325e-07
-6.482115622929996e-06,-1.273426732950611e-06
-5.438322659756523e-06,2.0185348148515914e-06
-6.208177865119069e-07,-2.156635673600249e-06
3.7952283946651733e-06,-1.6748854250181466e-06
9.415650310984347e-06,-7.134724455681862e-06
7.2477737376175355e-06,-2.0763441170856822e-06
1.4474030649580527e-05,-2.718677933444269e-06
1.9291535863885656e-05,-9.522596542410611e-07
1.4875490705890115e-05,-2.477802809153218e-06
9.255068107449915e-06,-3.923054464394227e-06
2.6711438749771332e-06,9.15328541850613e-08
-3.5113207559334114e-06,5.732840122618654e-07
-7.525908131356118e-06,5.069621238362743e-06
-1.84455857379362e-05,8.040416105359327e-06
-1.6920042980927974e-05,3.1426193345396314e-06
-1.555508242745418e-05,5.069621238362743e-06
-1.4270414794737007e-05,2.098826826113509e-06
-6.08065693086246e-06,5.732840122618654e-07
-3.799426337991463e-07,1.3762014532403555e-06
6.638503009526175e-07,-2.0763441170856822e-06
5.481354946823558e-06,-6.974140887905378e-06
1.1663819350360427e-05,-5.047138984082267e-06
1.5678406271035783e-05,-6.8135573201288935e-06
1.2065279406670015e-05,-4.163929588685278e-06
1.5357240044977516e-05,-4.645680292014731e-06
9.977692570828367e-06,-1.594593413756229e-06
-9.419849220648757e-07,-3.9021739439704106e-07
-5.598906227533007e-06,6.535751140290813e-07
-4.233946583553916e-06,-1.032551153912209e-06
-1.3306914297572803e-05,-3.039845068997238e-06
-1.9168212020304054e-05,1.1353254194546025e-06
-1.3868956557416823e-05,2.90174421024858e-06
-1.0978453246934805e-05,5.551372396439547e-06
-8.32882597023854e-06,4.106120741198538e-06
-4.314238140068483e-06,2.8214521989866626e-06
-2.1463608845806448e-06,-1.6748854250181466e-06
5.079895800008671e-06,9.15328541850613e-08
1.1824403372884262e-05,-5.850056368217338e-06
1.6240448530879803e-05,-3.4413037610647734e-06
1.383169637847459e-05,-2.718677933444269e-06
1.744482506182976e-05,-2.0763441170856822e-06
1.80871593329357e-05,-2.6383863769297022e-06
1.3911988389736507e-05,-1.1128431651741266e-06
6.846314590802649e-06,-1.594593413756229e-06
-3.83248789148638e-06,4.1864127524604555e-06
-1.0898161235672887e-05,1.7776596905605402e-06
-1.2182829777884763e-05,2.5002859729283955e-06
-1.8044127500616014e-05,5.792247520730598e-06
-1.4912749065842945e-05,2.8214521989866626e-06
-1.3949247659184039e-05,1.2959094419784378e-06
-9.533201591693796e-06,-1.4934227010598988e-07
-7.124449439288583e-06,1.1353254194546025e-06
9.047254252436687e-07,7.33867125290999e-07
4.036103291582549e-06,-1.7551769815327134e-06
8.853608051140327e-06,-3.4413037610647734e-06
1.1503237146825995e-05,-2.6383863769297022e-06
1.3911988389736507e-05,-2.8792615012207534e-06
1.6079864508355968e-05,-5.1274305405968335e-06
1.1503237146825995e-05,-3.1201366255118046e-06
7.328064839384751e-06,-1.1931347216886934e-06
-7.814013542883913e-07,2.5002859729283955e-06
-1.9054858739764313e-06,4.02582872993662e-06
-9.292326467402745e-06,5.471080385177629e-06
-1.6036834495025687e-05,3.3032033570634667e-06
-1.6920042980927974e-05,5.310496362653794e-06
-1.1299620382487774e-05,7.0769151534477714e-06
-7.686491699132603e-06,3.3834944588306826e-06
-1.744902306199947e-06,1.9382437130843755e-06
-5.7594897953094915e-06,-2.2963382662055665e-07
-2.9492784960893914e-06,1.6973676792986225e-06
6.638503009526175e-07,-2.7989699447061867e-06
9.255068107449915e-06,-1.032551153912209e-06
1.0379152627137955e-05,-4.725971848529298e-06
1.1422945135564078e-05,-6.171223503770307e-06
1.6240448530879803e-05,-6.572682195837842e-06
1.1824403372884262e-05,-4.705089509116078e-07
4.598145551426569e-06,-3.1201366255118046e-06
-2.1463608845806448e-06,8.944502383201325e-07
-1.3628081433125772e-05,1.6170765775314067e-06
-1.8285003534401767e-05,9.74742306425469e-07
-1.6920042980927974e-05,5.14991324962466e-06
-2.0774046788574196e-05,3.6243704926164355e-06
-1.4912749065842945e-05,3.1426193345396314e-06
-1.1781370631069876e-05,2.7411610972194467e-06
-5.036863967688987e-06,3.1426193345396314e-06
-6.208177865119069e-07,-8.719680977264943e-07
4.9996046982414555e-06,-6.8135573201288935e-06
1.0057984582090285e-05,-1.2433979463821743e-05
1.1984987395408098e-05,-7.3755995799729135e-06
1.495578089816263e-05,-6.733265308866976e-06
1.5437532056239434e-05,-1.3537182894651778e-06
1.2948487892572302e-05,-2.0763441170856822e-06
1.078061086445814e-05,2.5002859729283955e-06
8.773316949373111e-06,1.9382437130843755e-06
3.313478146083071e-06,4.58787098978064e-06
-7.124449439288583e-06,3.1426193345396314e-06
-1.419012278347509e-05,6.193705758050783e-06
-1.2905455150757916e-05,5.792247520730598e-06
-1.4029539670445956e-05,4.748454102809774e-06
-8.730284207558725e-06,5.069621238362743e-06
-1.9857773168041604e-06,3.6243704926164355e-06
-6.401823611668078e-06,1.1353254194546025e-06
-3.993071459262865e-06,1.7182486544697895e-07
5.481354946823558e-06,-1.835468992794631e-06
1.1984987395408098e-05,-4.324513156461762e-06
1.3109071915096138e-05,-4.645680292014731e-06
1.415286442352226e-05,-6.090931492508389e-06
1.3189363926358055e-05,-2.477802809153218e-06
1.5838990293559618e-05,-1.032551153912209e-06
1.021856860461412e-05,-6.310925186880922e-07
2.189393626395031e-06,-2.2963382662055665e-07
3.2331861348211532e-06,3.0623282327724155e-06
-7.4456165748415515e-06,4.346995865489589e-06
-1.4511289919028059e-05,5.551372396439547e-06
-1.5795958461239934e-05,3.784953605645569e-06
-1.4671873941551894e-05,2.098826826113509e-06
-1.1540495506778825e-05,9.15328541850613e-08
-1.057699500961462e-05,3.7046615943836514e-06
-8.616929108029581e-07,2.2594099391426425e-06
2.992311010530102e-06,-1.7551769815327134e-06
6.6857314777735155e-06,-1.5143018572416622e-06
1.2547029655252118e-05,-6.412098628061358e-06
1.1503237146825995e-05,-3.1201366255118046e-06
1.24667376439902e-05,-4.886555416305782e-06
1.3349946129892487e-05,-1.1931347216886934e-06
1.415286442352226e-05,1.2959094419784378e-06
6.1236892179294955e-06,1.6973676792986225e-06
-1.2631520576178445e-06,-3.099258378824743e-07
-4.153655027039349e-06,-5.76976435695542e-06
-1.3868956557416823e-05,1.4564925550075714e-06
-1.7722961274557747e-05,2.419993961666478e-06
-1.8847043975256383e-05,3.3032033570634667e-06
-2.1978423319524154e-05,4.106120741198538e-06
-1.7160919014713727e-05,4.929920009999478e-07
-9.21203536563553e-06,-1.4934227010598988e-07
-1.8251943174618646e-06,-7.113845299500099e-07
4.919312686979538e-06,-1.1931347216886934e-06
9.335360118711833e-06,-7.113845299500099e-07
6.926606602064567e-06,-5.609181243926287e-06
1.1984987395408098e-05,-1.032551153912209e-06
2.0576202587108128e-05,-1.594593413756229e-06
