Timestamp,EMG1,EMG2
2025-08-17 20:14:06.976615,0.0,0.0
2025-08-17 20:14:06.977615,0.0,0.0
2025-08-17 20:14:06.978615,0.0,0.0
2025-08-17 20:14:06.979615,0.0,0.0
2025-08-17 20:14:06.980615,0.0,0.0
2025-08-17 20:14:06.981615,0.0,0.0
2025-08-17 20:14:06.982615,0.0,0.0
2025-08-17 20:14:06.983615,0.0,0.0
2025-08-17 20:14:06.984615,0.0,0.0
2025-08-17 20:14:06.985615,0.0,0.0
2025-08-17 20:14:06.986615,0.0,0.0
2025-08-17 20:14:06.987615,0.0,0.0
2025-08-17 20:14:06.988615,0.0,0.0
2025-08-17 20:14:06.989615,0.0,0.0
2025-08-17 20:14:06.990615,0.0,0.0
2025-08-17 20:14:06.991615,0.0,0.0
2025-08-17 20:14:06.992615,0.0,0.0
2025-08-17 20:14:06.993615,0.0,0.0
2025-08-17 20:14:06.994615,0.0,0.0
2025-08-17 20:14:06.995615,0.0,0.0
2025-08-17 20:14:06.996615,0.0,0.0
2025-08-17 20:14:06.997615,0.0,0.0
2025-08-17 20:14:06.998615,0.0,0.0
2025-08-17 20:14:06.999615,0.0,0.0
2025-08-17 20:14:07.000615,0.0,0.0
2025-08-17 20:14:07.001615,0.0,0.0
2025-08-17 20:14:07.002615,0.0,0.0
2025-08-17 20:14:07.003615,0.0,0.0
2025-08-17 20:14:07.004615,0.0,0.0
2025-08-17 20:14:07.005615,0.0,0.0
2025-08-17 20:14:07.006615,0.0,0.0
2025-08-17 20:14:07.007615,0.0,0.0
2025-08-17 20:14:07.008615,0.0,0.0
2025-08-17 20:14:07.009615,0.0,0.0
2025-08-17 20:14:07.010615,0.0,0.0
2025-08-17 20:14:07.011615,0.0,0.0
2025-08-17 20:14:07.012615,0.0,0.0
2025-08-17 20:14:07.013615,0.0,0.0
2025-08-17 20:14:07.014615,0.0,0.0
2025-08-17 20:14:07.015615,0.0,0.0
2025-08-17 20:14:07.016615,0.0,0.0
2025-08-17 20:14:07.017615,0.0,0.0
2025-08-17 20:14:07.018615,0.0,0.0
2025-08-17 20:14:07.019615,0.0,0.0
2025-08-17 20:14:07.020615,0.0,0.0
2025-08-17 20:14:07.021615,0.0,0.0
2025-08-17 20:14:07.022615,0.0,0.0
2025-08-17 20:14:07.023615,0.0,0.0
2025-08-17 20:14:07.024615,0.0,0.0
2025-08-17 20:14:07.025615,0.0,0.0
2025-08-17 20:14:07.026615,0.0,0.0
2025-08-17 20:14:07.027615,0.0,0.0
2025-08-17 20:14:07.028615,0.0,0.0
2025-08-17 20:14:07.029615,0.0,0.0
2025-08-17 20:14:07.030615,0.0,0.0
2025-08-17 20:14:07.031615,0.0,0.0
2025-08-17 20:14:07.032615,0.0,0.0
2025-08-17 20:14:07.033615,0.0,0.0
2025-08-17 20:14:07.034615,0.0,0.0
2025-08-17 20:14:07.035615,0.0,0.0
2025-08-17 20:14:07.036615,0.0,0.0
2025-08-17 20:14:07.037615,0.0,0.0
2025-08-17 20:14:07.038615,0.0,0.0
2025-08-17 20:14:07.039615,0.0,0.0
2025-08-17 20:14:07.040615,0.0,0.0
2025-08-17 20:14:07.041615,0.0,0.0
2025-08-17 20:14:07.042615,0.0,0.0
2025-08-17 20:14:07.043615,0.0,0.0
2025-08-17 20:14:07.044615,0.0,0.0
2025-08-17 20:14:07.045615,0.0,0.0
2025-08-17 20:14:07.046615,0.0,0.0
2025-08-17 20:14:07.047615,0.0,0.0
2025-08-17 20:14:07.048615,0.0,0.0
2025-08-17 20:14:07.049615,0.0,0.0
2025-08-17 20:14:07.050615,0.0,0.0
2025-08-17 20:14:07.051615,0.0,0.0
2025-08-17 20:14:07.052615,0.0,0.0
2025-08-17 20:14:07.053615,0.0,0.0
2025-08-17 20:14:07.054615,0.0,0.0
2025-08-17 20:14:07.055615,0.0,0.0
2025-08-17 20:14:07.056615,0.0,0.0
2025-08-17 20:14:07.057615,0.0,0.0
2025-08-17 20:14:07.058615,0.0,0.0
2025-08-17 20:14:07.059615,0.0,0.0
2025-08-17 20:14:07.060615,0.0,0.0
2025-08-17 20:14:07.061615,0.0,0.0
2025-08-17 20:14:07.062615,0.0,0.0
2025-08-17 20:14:07.063615,0.0,0.0
2025-08-17 20:14:07.064615,0.0,0.0
2025-08-17 20:14:07.065615,0.0,0.0
2025-08-17 20:14:07.066615,0.0,0.0
2025-08-17 20:14:07.067615,0.0,0.0
2025-08-17 20:14:07.068615,0.0,0.0
2025-08-17 20:14:07.069615,0.0,0.0
2025-08-17 20:14:07.070615,0.0,0.0
2025-08-17 20:14:07.071615,0.0,0.0
2025-08-17 20:14:07.072615,0.0,0.0
2025-08-17 20:14:07.073615,0.0,0.0
2025-08-17 20:14:07.074615,0.0,0.0
2025-08-17 20:14:07.075615,0.0,0.0
2025-08-17 20:14:07.076615,0.0,0.0
2025-08-17 20:14:07.077615,0.0,0.0
2025-08-17 20:14:07.078615,0.0,0.0
2025-08-17 20:14:07.079615,0.0,0.0
2025-08-17 20:14:07.080615,0.0,0.0
2025-08-17 20:14:07.081615,0.0,0.0
2025-08-17 20:14:07.082615,0.0,0.0
2025-08-17 20:14:07.083615,0.0,0.0
2025-08-17 20:14:07.084615,0.0,0.0
2025-08-17 20:14:07.085615,0.0,0.0
2025-08-17 20:14:07.086615,0.0,0.0
2025-08-17 20:14:07.087615,0.0,0.0
2025-08-17 20:14:07.088615,0.0,0.0
2025-08-17 20:14:07.089615,0.0,0.0
2025-08-17 20:14:07.090615,0.0,0.0
2025-08-17 20:14:07.091615,0.0,0.0
2025-08-17 20:14:07.092615,0.0,0.0
2025-08-17 20:14:07.093615,0.0,0.0
2025-08-17 20:14:07.094615,0.0,0.0
2025-08-17 20:14:07.095615,0.0,0.0
2025-08-17 20:14:07.096615,0.0,0.0
2025-08-17 20:14:07.097615,0.0,0.0
2025-08-17 20:14:07.098615,0.0,0.0
2025-08-17 20:14:07.099615,0.0,0.0
2025-08-17 20:14:07.100615,0.0,0.0
2025-08-17 20:14:07.101615,0.0,0.0
2025-08-17 20:14:07.102615,0.0,0.0
2025-08-17 20:14:07.103615,0.0,0.0
2025-08-17 20:14:07.104615,0.0,0.0
2025-08-17 20:14:07.105615,0.0,0.0
2025-08-17 20:14:07.106615,0.0,0.0
2025-08-17 20:14:07.107615,0.0,0.0
2025-08-17 20:14:07.108615,0.0,0.0
2025-08-17 20:14:07.109615,0.0,0.0
2025-08-17 20:14:07.110615,0.0,0.0
2025-08-17 20:14:07.111615,0.0,0.0
2025-08-17 20:14:07.112615,0.0,0.0
2025-08-17 20:14:07.113615,0.0,0.0
2025-08-17 20:14:07.114615,0.0,0.0
2025-08-17 20:14:07.115615,0.0,0.0
2025-08-17 20:14:07.116615,0.0,0.0
2025-08-17 20:14:07.117615,0.0,0.0
2025-08-17 20:14:07.118615,0.0,0.0
2025-08-17 20:14:07.119615,0.0,0.0
2025-08-17 20:14:07.120615,0.0,0.0
2025-08-17 20:14:07.121615,0.0,0.0
2025-08-17 20:14:07.122615,0.0,0.0
2025-08-17 20:14:07.123615,0.0,0.0
2025-08-17 20:14:07.124615,0.0,0.0
2025-08-17 20:14:07.125615,0.0,0.0
2025-08-17 20:14:07.126615,0.0,0.0
2025-08-17 20:14:07.127615,0.0,0.0
2025-08-17 20:14:07.128615,0.0,0.0
2025-08-17 20:14:07.129615,0.0,0.0
2025-08-17 20:14:07.130615,0.0,0.0
2025-08-17 20:14:07.131615,0.0,0.0
2025-08-17 20:14:07.132615,0.0,0.0
2025-08-17 20:14:07.133615,0.0,0.0
2025-08-17 20:14:07.134615,0.0,0.0
2025-08-17 20:14:07.135615,0.0,0.0
2025-08-17 20:14:07.136615,0.0,0.0
2025-08-17 20:14:07.137615,0.0,0.0
2025-08-17 20:14:07.138615,0.0,0.0
2025-08-17 20:14:07.139615,0.0,0.0
2025-08-17 20:14:07.140615,0.0,0.0
2025-08-17 20:14:07.141615,0.0,0.0
2025-08-17 20:14:07.142615,0.0,0.0
2025-08-17 20:14:07.143615,0.0,0.0
2025-08-17 20:14:07.144615,0.0,0.0
2025-08-17 20:14:07.145615,0.0,0.0
2025-08-17 20:14:07.146615,0.0,0.0
2025-08-17 20:14:07.147615,0.0,0.0
2025-08-17 20:14:07.148615,0.0,0.0
2025-08-17 20:14:07.149615,0.0,0.0
2025-08-17 20:14:07.150615,0.0,0.0
2025-08-17 20:14:07.151615,0.0,0.0
2025-08-17 20:14:07.152615,0.0,0.0
2025-08-17 20:14:07.153615,0.0,0.0
2025-08-17 20:14:07.154615,0.0,0.0
2025-08-17 20:14:07.155615,0.0,0.0
2025-08-17 20:14:07.156615,0.0,0.0
2025-08-17 20:14:07.157615,0.0,0.0
2025-08-17 20:14:07.158615,0.0,0.0
2025-08-17 20:14:07.159615,0.0,0.0
2025-08-17 20:14:07.160615,0.0,0.0
2025-08-17 20:14:07.161615,0.0,0.0
2025-08-17 20:14:07.162615,0.0,0.0
2025-08-17 20:14:07.163615,0.0,0.0
2025-08-17 20:14:07.164615,0.0,0.0
2025-08-17 20:14:07.165615,0.0,0.0
2025-08-17 20:14:07.166615,0.0,0.0
2025-08-17 20:14:07.167615,0.0,0.0
2025-08-17 20:14:07.168615,0.0,0.0
2025-08-17 20:14:07.169615,0.0,0.0
2025-08-17 20:14:07.170615,0.0,0.0
2025-08-17 20:14:07.171615,0.0,0.0
2025-08-17 20:14:07.172615,0.0,0.0
2025-08-17 20:14:07.173615,0.0,0.0
2025-08-17 20:14:07.174615,0.0,0.0
2025-08-17 20:14:07.175615,0.0,0.0
2025-08-17 20:14:07.176615,0.0,0.0
2025-08-17 20:14:07.177615,0.0,0.0
2025-08-17 20:14:07.178615,0.0,0.0
2025-08-17 20:14:07.179615,0.0,0.0
2025-08-17 20:14:07.180615,0.0,0.0
2025-08-17 20:14:07.181615,0.0,0.0
2025-08-17 20:14:07.182615,0.0,0.0
2025-08-17 20:14:07.183615,0.0,0.0
2025-08-17 20:14:07.184615,4.416046067490242e-06,-7.22625600246829e-07
2025-08-17 20:14:07.185615,5.2457276069617365e-06,3.7469490621333534e-07
2025-08-17 20:14:07.186615,7.908736733952537e-06,-2.007277544180397e-08
2025-08-17 20:14:07.187615,8.639392035547644e-06,-8.510924089932814e-07
2025-08-17 20:14:07.187615,9.139876055996865e-06,3.305343625470414e-06
2025-08-17 20:14:07.188615,7.077143891365267e-06,8.37328514080582e-07
2025-08-17 20:14:07.189615,1.2746313586831093e-06,9.434279490960762e-07
2025-08-17 20:14:07.190615,-4.71937073598383e-06,3.0510861961374758e-06
2025-08-17 20:14:07.191615,-5.042321845394326e-06,1.2284633612580365e-06
2025-08-17 20:14:07.192615,-1.553280344523955e-05,4.109477231395431e-06
2025-08-17 20:14:07.193615,-1.578401861479506e-05,6.563850092788925e-06
2025-08-17 20:14:07.194615,-1.8868560800910927e-05,4.261639219294011e-07
2025-08-17 20:14:07.195615,-2.6691270250012167e-05,-5.34513674210757e-06
2025-08-17 20:14:07.196615,-2.131478140654508e-05,-2.740625177466427e-06
2025-08-17 20:14:07.197615,-7.863572136557195e-06,8.179717951861676e-07
2025-08-17 20:14:07.198615,-5.8140662986261304e-06,1.6530584900920076e-07
2025-08-17 20:14:07.199615,4.821966740564676e-06,-8.336960490851197e-06
2025-08-17 20:14:07.200615,3.2750590435171034e-06,-4.247011474944884e-06
2025-08-17 20:14:07.201615,1.1730626283679157e-05,3.7456095469678985e-06
2025-08-17 20:14:07.202615,1.6754212992964312e-05,5.84982274176582e-07
2025-08-17 20:14:07.203615,1.4996310710557736e-05,5.156919087312417e-06
2025-08-17 20:14:07.204615,9.736249012348708e-06,7.086612754392263e-07
2025-08-17 20:14:07.205615,5.09852679897449e-06,1.448596208319941e-06
2025-08-17 20:14:07.206615,-2.0426211904123193e-06,4.859256023337366e-06
2025-08-17 20:14:07.207615,-1.0376155614721938e-06,4.054732471558964e-06
2025-08-17 20:14:07.208615,-5.251674338069279e-06,6.765323178115068e-06
2025-08-17 20:14:07.209615,-5.83835617362638e-06,5.052644610259449e-06
2025-08-17 20:14:07.210615,-1.338933998340508e-05,8.211907697841525e-06
2025-08-17 20:14:07.211615,-9.916030649037566e-06,7.550100690423278e-06
2025-08-17 20:14:07.212615,-1.0528578059165739e-05,5.364007847674657e-06
2025-08-17 20:14:07.213615,-9.34395120566478e-06,6.2075564528640825e-06
2025-08-17 20:14:07.214615,-4.963482069797465e-07,4.384417024994036e-06
2025-08-17 20:14:07.215615,-1.5727728168712929e-06,1.0603240525597357e-06
2025-08-17 20:14:07.216615,3.620012421379215e-06,-1.075909040082479e-06
2025-08-17 20:14:07.217615,8.203141078411136e-06,9.055127065948909e-07
2025-08-17 20:14:07.218615,1.3996806046634447e-05,-3.025045316462638e-06
2025-08-17 20:14:07.219615,1.2846679965150543e-05,-3.655381135558855e-07
2025-08-17 20:14:07.220615,1.0404986824141815e-05,-1.764358785294462e-06
2025-08-17 20:14:07.221615,1.4607076991524082e-05,-2.9728012123086955e-06
2025-08-17 20:14:07.222615,7.827467925380915e-06,2.2697117856296245e-06
2025-08-17 20:14:07.223615,3.330197614559438e-06,2.9210912089183694e-06
2025-08-17 20:14:07.224615,-2.236963837276562e-06,3.480555051282863e-06
2025-08-17 20:14:07.225615,-7.129540335881757e-06,7.481732154701604e-06
2025-08-17 20:14:07.226615,-1.1446033568063285e-05,5.823828814754961e-06
2025-08-17 20:14:07.227615,-1.528161192254629e-05,5.225946097198175e-06
2025-08-17 20:14:07.228615,-1.4484971870842855e-05,7.236507826746674e-06
2025-08-17 20:14:07.229615,-1.6620389942545444e-05,4.334082859713817e-06
2025-08-17 20:14:07.230615,,3.931019364245003e-06
2025-08-17 20:14:07.231615,,-4.7532657276860846e-07
2025-08-17 20:14:07.232615,,-2.1977891719870968e-06
2025-08-17 20:14:07.233615,,-4.75419756185147e-06
2025-08-17 20:14:07.234615,,-3.246512960686232e-06
2025-08-17 20:14:07.235615,,-1.9255148799857125e-06
2025-08-17 20:14:07.236615,,-3.0729841000720626e-06
2025-08-17 20:14:07.237615,,-3.3335415992041817e-06
2025-08-17 20:14:07.237615,-1.2348542441031896e-05,
2025-08-17 20:14:07.238615,-9.504936315352097e-06,
2025-08-17 20:14:07.239615,-2.942455466836691e-06,
2025-08-17 20:14:07.240615,1.4452525647357106e-06,
2025-08-17 20:14:07.241615,6.932359610800631e-06,
2025-08-17 20:14:07.242615,1.035020159179112e-05,
2025-08-17 20:14:07.243615,9.531360774417408e-06,
2025-08-17 20:14:07.244615,1.464464276068611e-05,
2025-08-17 20:14:07.244615,1.154792607849231e-05,-1.6973958736343775e-06
2025-08-17 20:14:07.245615,9.218323612003587e-06,-1.3525011581805302e-06
2025-08-17 20:14:07.246615,7.167740022850921e-06,2.5380354600201827e-06
2025-08-17 20:14:07.247615,-1.7945206991498708e-06,9.956178246284253e-07
2025-08-17 20:14:07.248615,-1.0689333066693507e-05,5.4019228628021665e-06
2025-08-17 20:14:07.249615,-1.3913782822783105e-05,3.5768680390901864e-06
2025-08-17 20:14:07.250615,-1.677460386417806e-05,3.045988250960363e-06
2025-08-17 20:14:07.251615,-1.366716060147155e-05,3.472618573141517e-06
2025-08-17 20:14:07.252615,-1.0848032616195269e-05,-3.1424956432601903e-06
2025-08-17 20:14:07.253615,-8.311412784678396e-06,-2.1459795789269265e-06
2025-08-17 20:14:07.254615,-4.628160695574479e-06,-1.2439232932592859e-06
2025-08-17 20:14:07.255615,2.55988993558276e-06,1.1476986401248723e-06
2025-08-17 20:14:07.256615,-3.2582190101493325e-07,4.1891280488925986e-07
2025-08-17 20:14:07.257615,2.2906078811502084e-06,-1.486544647377741e-06
2025-08-17 20:14:07.258615,1.4132479009276722e-05,-9.11481151888438e-07
2025-08-17 20:14:07.259615,8.868892109603621e-06,-4.237627990733017e-07
2025-08-17 20:14:07.260615,1.3340527402760927e-05,-1.84341081421735e-06
2025-08-17 20:14:07.261615,1.181373681902187e-05,3.2008168204811227e-07
2025-08-17 20:14:07.262615,2.7042251531383954e-06,-1.6647155689497595e-06
2025-08-17 20:14:07.263615,1.5593490161336376e-06,1.0036458064632825e-07
2025-08-17 20:14:07.264615,-7.970781553012785e-06,3.110522811766714e-06
2025-08-17 20:14:07.265615,-9.13679014047375e-06,8.301961315737572e-06
2025-08-17 20:14:07.266615,-1.4808239029662218e-05,4.629479008144699e-06
2025-08-17 20:14:07.267615,-1.3592390132544097e-05,5.205915840633679e-06
2025-08-17 20:14:07.268615,-1.0569766345724929e-05,3.3970338790823007e-06
2025-08-17 20:14:07.269615,-9.568428140482865e-06,1.8486684894014616e-06
2025-08-17 20:14:07.270615,-3.900438969139941e-06,1.3504493381333305e-06
2025-08-17 20:14:07.271615,-1.7119361928052967e-06,3.476441406746744e-06
2025-08-17 20:14:07.272615,2.830990979418857e-06,-2.5948402253561653e-06
2025-08-17 20:14:07.273615,1.0495811693544965e-05,-1.6917288121476304e-06
2025-08-17 20:14:07.274615,1.1406964404159226e-05,-7.2281036409549415e-06
2025-08-17 20:14:07.275615,1.6040099581005052e-05,-6.431551810237579e-06
2025-08-17 20:14:07.276615,1.4986589121690486e-05,-1.8340801943850238e-06
2025-08-17 20:14:07.277615,1.8790051399264485e-05,-1.257904614249128e-06
2025-08-17 20:14:07.278615,1.0642625056789257e-05,2.6469720637578575e-07
2025-08-17 20:14:07.279615,7.4296031016274355e-06,2.7238095299253473e-06
2025-08-17 20:14:07.280615,6.777293037885102e-07,1.4236668448575074e-06
2025-08-17 20:14:07.281615,-5.4461738727695774e-06,2.60008528130129e-06
2025-08-17 20:14:07.282615,-1.2539037015812937e-05,6.545044016093016e-06
2025-08-17 20:14:07.283615,-1.717574559734203e-05,2.8219189971423475e-06
2025-08-17 20:14:07.284615,-1.0879947694775183e-05,1.3624757002617116e-06
2025-08-17 20:14:07.285615,-1.1563652151380666e-05,-7.971833042574872e-07
2025-08-17 20:14:07.286615,-3.498775413390831e-06,1.9926940240111435e-06
2025-08-17 20:14:07.287615,-6.563851911778329e-06,-4.913862881039677e-07
2025-08-17 20:14:07.288615,-5.544901796383783e-06,-4.858844476984814e-06
2025-08-17 20:14:07.289615,4.129512944928138e-06,-1.8695396875045844e-06
2025-08-17 20:14:07.290615,7.906007340352517e-06,-6.701633992634015e-06
2025-08-17 20:14:07.291615,1.124933532992145e-05,-6.001037490932504e-06
2025-08-17 20:14:07.292615,1.0108346941706259e-05,-4.194288976577809e-06
2025-08-17 20:14:07.293615,1.2876219443569425e-05,-3.677514541777782e-06
2025-08-17 20:14:07.294615,1.3630837202072144e-05,-4.1203934415534604e-06
2025-08-17 20:14:07.294615,4.9929558372241445e-06,-4.718628133559832e-06
2025-08-17 20:14:07.295615,2.5604956590541406e-06,-1.6522427586096455e-06
2025-08-17 20:14:07.296615,3.890489210789383e-07,4.409475877764635e-06
2025-08-17 20:14:07.297615,-9.401369425177108e-06,6.995507646934129e-06
2025-08-17 20:14:07.298615,-1.9105134924757294e-05,7.728795935690869e-06
2025-08-17 20:14:07.299615,-1.7662765458226204e-05,6.944169399503153e-06
2025-08-17 20:14:07.300615,-1.4085568182053976e-05,-2.7961334581050323e-07
2025-08-17 20:14:07.301615,-1.9216260625398718e-05,6.779411592106044e-07
2025-08-17 20:14:07.302615,-1.618501846678555e-05,-1.95468987840286e-06
2025-08-17 20:14:07.303615,-8.16574083728483e-06,4.501813180013414e-07
2025-08-17 20:14:07.304615,-2.842193225660594e-06,-4.569145858113188e-06
2025-08-17 20:14:07.305615,7.770755473757163e-06,7.421117498296326e-09
2025-08-17 20:14:07.306615,9.059584044734947e-06,-5.327357939677313e-06
2025-08-17 20:14:07.307615,1.5434592569363303e-05,-1.0299905625288375e-05
2025-08-17 20:14:07.308615,1.6422951375716366e-05,-1.0852549166884273e-05
2025-08-17 20:14:07.309615,1.5254124264174607e-05,-4.233921572449617e-06
2025-08-17 20:14:07.310615,1.2263914868526626e-05,1.8065600215777522e-07
2025-08-17 20:14:07.311615,9.537373443890829e-06,4.161681317782495e-06
2025-08-17 20:14:07.312615,5.478954335558228e-06,4.845542207476683e-06
2025-08-17 20:14:07.313615,-1.0962687611026922e-06,2.8955598736501997e-06
2025-08-17 20:14:07.314615,-1.0727104381658137e-05,8.210457963286899e-06
2025-08-17 20:14:07.315615,-1.7097165255108848e-05,7.4297877290518954e-06
2025-08-17 20:14:07.316615,-1.353966126771411e-05,6.735242095601279e-06
2025-08-17 20:14:07.317615,-1.240048004547134e-05,8.436762072960846e-06
2025-08-17 20:14:07.318615,-7.525528417318128e-06,2.4762698558333796e-06
2025-08-17 20:14:07.319615,-3.0861026516504353e-06,1.6607705219939817e-06
2025-08-17 20:14:07.320615,-2.266146339024999e-06,3.800075091930921e-06
2025-08-17 20:14:07.321615,-9.754095486869119e-08,-7.708026714681182e-07
2025-08-17 20:14:07.322615,5.8010768952954095e-06,-2.5185647700709524e-06
2025-08-17 20:14:07.323615,9.744018825585954e-06,-5.130468707648106e-06
2025-08-17 20:14:07.324615,1.3260355444799643e-05,-6.29535463758657e-07
2025-08-17 20:14:07.325615,1.5078096112119965e-05,-6.70075053221808e-08
2025-08-17 20:14:07.326615,1.3216594197729137e-05,-1.5811755247341353e-06
2025-08-17 20:14:07.327615,1.2644525668292772e-05,-1.0916273822658695e-06
2025-08-17 20:14:07.328615,7.134089628380025e-06,1.0686704854379059e-06
2025-08-17 20:14:07.329615,5.463185743792565e-07,2.2571512090507895e-06
2025-08-17 20:14:07.330615,-5.597006293101003e-06,1.2049318911522278e-06
2025-08-17 20:14:07.331615,-1.592434819031041e-05,6.220116574695567e-06
2025-08-17 20:14:07.332615,-1.7170887076645158e-05,4.024484042020049e-06
2025-08-17 20:14:07.333615,-1.577815055497922e-05,4.635071491065901e-06
2025-08-17 20:14:07.334615,-1.2242324373801239e-05,4.5679308868784574e-07
2025-08-17 20:14:07.335615,-9.049798791238572e-06,3.0855719614919508e-06
2025-08-17 20:14:07.336615,-4.204077868052991e-06,1.6293849967041751e-06
2025-08-17 20:14:07.337615,2.105641243588252e-07,-3.2467667097080266e-06
2025-08-17 20:14:07.338615,-5.884563165636791e-07,-3.863514393742662e-06
2025-08-17 20:14:07.339615,3.0049041015445255e-06,-4.396631084091496e-06
2025-08-17 20:14:07.340615,1.0164725608774461e-05,-4.846704086958198e-06
2025-08-17 20:14:07.341615,1.1056431503675412e-05,-5.294077709550038e-06
2025-08-17 20:14:07.342615,1.7128390027210116e-05,-7.414122137561208e-06
2025-08-17 20:14:07.343615,9.839061931415927e-06,-2.101396376019693e-06
2025-08-17 20:14:07.344615,8.819387403491419e-06,1.5021651051938534e-06
2025-08-17 20:14:07.344615,3.3384180824214127e-06,2.7693051833921345e-06
2025-08-17 20:14:07.345615,-2.8262711566640064e-06,3.390317033336032e-06
2025-08-17 20:14:07.346615,-6.7983692133566365e-06,3.927810666937148e-06
2025-08-17 20:14:07.347615,-1.6172345567611046e-05,7.574185929115629e-06
2025-08-17 20:14:07.348615,-1.734991565172095e-05,1.0639870424711262e-06
2025-08-17 20:14:07.349615,-1.3812630641041324e-05,5.446618615678744e-06
2025-08-17 20:14:07.350615,-1.0616518011374865e-05,-1.7275070263167436e-07
2025-08-17 20:14:07.351615,-7.67947221902432e-06,5.4656339898429e-07
2025-08-17 20:14:07.352615,-4.999726115784142e-06,-2.728959316300461e-06
2025-08-17 20:14:07.353615,6.170015467432677e-07,-9.257448255084455e-06
2025-08-17 20:14:07.354615,8.59501597005874e-06,-4.81275537822512e-06
2025-08-17 20:14:07.355615,9.582109669281635e-06,-5.582639460044447e-06
2025-08-17 20:14:07.356615,1.431540567864431e-05,-4.83159237774089e-06
2025-08-17 20:14:07.357615,1.5110251297301147e-05,-1.5306798104575137e-06
2025-08-17 20:14:07.358615,1.2628079275600612e-05,-2.080625336020603e-06
2025-08-17 20:14:07.359615,8.963141226558946e-06,1.6035260159696918e-06
2025-08-17 20:14:07.360615,5.63877210879582e-06,1.5737013825400936e-07
2025-08-17 20:14:07.361615,2.57752589050142e-07,4.148253083258169e-06
2025-08-17 20:14:07.362615,-6.290430064836983e-06,4.603844899975229e-06
2025-08-17 20:14:07.363615,-1.9428800442256033e-05,6.0151132856844924e-06
2025-08-17 20:14:07.364615,-2.1156653019716032e-05,2.9474676921381615e-06
2025-08-17 20:14:07.365615,-1.9362358216312714e-05,2.5318652205896797e-06
2025-08-17 20:14:07.366615,-1.1510112926771399e-05,4.274535513104638e-06
2025-08-17 20:14:07.367615,-7.2946399995998945e-06,-7.795377996444586e-07
2025-08-17 20:14:07.368615,-5.977130967949051e-06,1.3807527921017027e-06
2025-08-17 20:14:07.369615,2.2006022390996804e-06,7.344053187807731e-07
2025-08-17 20:14:07.370615,7.459318112523761e-06,-3.4221666282974184e-06
2025-08-17 20:14:07.371615,1.0294177627656609e-05,-2.9246077701827744e-06
2025-08-17 20:14:07.372615,1.2874585991085041e-05,-2.429793767078081e-06
2025-08-17 20:14:07.373615,1.2007456462015398e-05,-5.451726337923901e-06
2025-08-17 20:14:07.374615,1.410033382853726e-05,-9.503331739324494e-07
2025-08-17 20:14:07.375615,1.3387168110057246e-05,-3.862470521198702e-07
2025-08-17 20:14:07.376615,1.1559907761693466e-05,-8.634531809548207e-07
2025-08-17 20:14:07.377615,4.470825842872728e-06,-1.338197648692585e-06
2025-08-17 20:14:07.378615,1.5721350337116746e-06,2.662522547325352e-06
2025-08-17 20:14:07.379615,-4.586565410136245e-06,3.128066055069212e-06
2025-08-17 20:14:07.380615,-1.334984517598059e-05,4.549864115688251e-06
2025-08-17 20:14:07.381615,-1.6716663594706915e-05,6.683467290713452e-06
